aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.098630,660.873066,446.757382,0.377870,0.000000,a,None,None,None
None,0.673770,579.838000,87.989684,0.016230,0.000000,a,None,None,None
None,0.739380,619.228300,292.672959,0.049320,208.439053,a,None,None,None
None,0.837890,561.355372,103.113737,0.148010,198.196808,a,None,None,None
None,1.002080,610.385633,329.413132,1.117180,231.549957,a,None,None,None
None,2.316350,668.859842,254.767706,0.821590,94.821795,a,None,None,None
None,3.188110,940.615830,118.297788,0.508420,304.097609,a,None,None,None
None,3.827760,741.108264,147.941319,1.380190,201.697813,a,None,None,None
None,5.273800,580.845957,344.057592,0.443420,253.269815,a,None,None,None
None,5.782960,642.808369,59.527312,0.049320,291.198936,a,None,None,None
None,5.881410,603.424385,293.364610,1.511530,237.130724,a,None,None,None
None,7.442320,511.417774,55.364545,0.197150,255.165138,a,None,None,None
None,7.721250,560.864942,305.410231,0.065920,254.887951,a,None,None,None
None,7.869320,565.025601,67.402199,0.213570,238.044396,a,None,None,None
None,8.132020,636.721334,349.129188,3.548460,290.706681,a,None,None,None
None,11.729860,580.816133,447.012301,2.480710,112.723092,a,None,None,None
None,14.226930,525.282710,247.253845,0.147890,207.334034,a,None,None,None
None,14.407590,670.351335,325.126108,0.279420,164.648095,a,None,None,None
None,14.719910,632.432232,578.840710,4.337160,256.532567,a,None,None,None
None,19.122920,585.087012,701.242972,4.616150,131.239794,a,None,None,None
None,23.755370,550.105248,835.202107,2.759950,138.451341,a,None,None,None
None,26.548220,517.215465,936.744247,0.657040,106.735861,a,None,None,None
None,27.353150,618.902048,272.189304,0.788510,672.289695,a,None,None,None
None,28.190980,576.067518,18.690033,0.131410,257.092740,a,None,None,None
None,28.421260,729.779933,293.372400,0.607670,314.766436,a,None,None,None
None,29.061650,939.312205,295.469217,0.164550,209.542763,a,None,None,None
None,29.357420,960.076510,61.120005,0.016540,235.267316,a,None,None,None
None,29.439510,671.191466,147.077346,0.871830,301.402112,a,None,None,None
None,30.375920,538.390981,600.232693,1.084350,472.213656,a,None,None,None
None,31.476680,577.395070,574.690085,0.952820,46.623425,a,None,None,None
