0.049410 0.057264
0.246400 -1.200561
0.312130 -0.887875
0.460140 0.135940
0.788730 0.567929
1.084260 -0.713909
1.331240 -1.054982
1.396360 0.095809
1.741270 1.406481
2.415010 -1.288837
2.759890 0.539289
3.137910 -0.659042
3.252750 -0.500671
3.302150 0.097647
3.548550 -0.897778
3.909880 5.487789
5.569240 -0.047548
5.914640 -1.100457
6.177190 -0.745748
6.407100 1.525191
7.097110 -0.721611
7.146420 -0.735593
7.195620 -0.105800
7.491490 -0.708794
7.688720 2.000224
8.378660 1.781891
9.117770 0.718235
9.561370 2.593253
10.547120 -1.000348
10.727810 0.651682
11.089260 -0.635301
11.269870 -0.248608
11.483490 1.498908
12.091400 -1.073431
12.304840 0.221760
12.682650 0.248123
13.011320 0.541495
13.405640 2.287608
14.292600 0.396499
14.539250 -0.434451
14.719820 1.788820
15.376950 -0.190872
15.459080 -0.474302
15.721950 -0.101206
15.919220 1.821977
16.625580 0.001387
17.036350 1.906101
17.857760 -0.448670
18.366940 0.875323
18.679200 -1.411835
19.155580 0.677619
19.500610 0.054298
19.977110 -0.164730
20.272710 0.050143
20.617950 0.332806
20.962710 -1.333398
21.291380 0.700954
21.685520 -0.390530
21.915590 -0.156715
22.129210 0.514283
22.638430 -0.255190
22.819210 -1.227092
23.492710 1.551909
24.068080 0.413061
24.675600 0.007466
24.922090 -0.933164
25.201390 -1.916347
25.381990 -0.530905
25.579070 -6.916582
25.843440 0.348618
26.137730 0.177777
26.269500 0.467709
26.811460 -2.449552
27.221980 -2.449552
