0.049320 -1.581639
0.344910 -1.133246
0.558960 -0.592057
0.772400 -1.170904
0.821900 1.657591
1.823610 -1.534683
1.955020 -1.005557
2.875180 -0.875077
3.647280 0.368657
4.173100 -0.271602
4.370120 -1.784343
4.518250 -0.346196
5.257260 0.711112
5.651490 -0.132729
5.881530 1.328488
6.735960 -0.859071
7.113770 -0.765355
7.327330 2.818240
8.756470 -1.042642
8.920780 0.867327
9.791440 -0.088375
9.988770 1.071169
10.629700 -0.284407
10.827270 1.834469
12.321530 1.314531
13.487920 -0.223851
13.947940 0.520552
14.769350 1.373240
15.314330 -0.608521
16.001340 -0.571094
16.198610 1.814741
17.250120 -0.612254
17.299260 0.376942
17.874210 -0.369378
18.071590 0.060723
18.547790 0.618371
18.810670 -0.743890
18.927190 0.206105
19.500670 -0.428994
20.305730 -0.063092
20.634280 0.375643
20.880620 -0.537514
21.012270 -1.369628
21.324280 0.280326
21.652950 -5.987744
23.032590 1.402273
24.199280 2.293012
25.858400 -1.000266
26.006290 5.717754
28.815800 -0.554379
29.193730 -0.554379
