aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082080,666.213186,232.618400,2.447920,0.000000,a,None,None,None
None,2.595690,660.766829,238.618021,0.888240,0.000000,a,None,None,None
None,3.532060,504.840989,327.607603,0.788500,179.532763,a,None,None,None
None,4.402850,951.914452,311.049284,0.246320,447.379994,a,None,None,None
None,4.747680,516.178839,643.575179,1.823500,548.123156,a,None,None,None
None,6.587800,728.489634,874.931923,0.246370,314.009261,a,None,None,None
None,6.867050,531.847729,884.236167,0.690000,196.861900,a,None,None,None
None,7.622850,937.379954,716.169026,0.295700,438.979441,a,None,None,None
None,8.000690,518.871514,564.600513,0.640650,445.109345,a,None,None,None
None,8.657840,507.157379,363.283125,0.197140,201.657908,a,None,None,None
None,8.887790,629.235863,180.088196,0.969420,220.144358,a,None,None,None
None,9.873600,824.377991,217.956656,0.755830,198.782470,a,None,None,None
None,10.711300,863.220613,289.906426,2.185120,81.765021,a,None,None,None
None,12.962250,542.588187,344.717017,1.921940,325.283497,a,None,None,None
None,14.917050,910.119704,328.767847,0.164250,367.877415,a,None,None,None
None,15.163390,546.283497,558.184311,5.651580,430.126377,a,None,None,None
None,20.913390,943.764634,757.942711,0.295900,444.853541,a,None,None,None
None,21.291320,536.519291,799.929424,0.870730,409.404022,a,None,None,None
None,22.244140,703.627759,197.363555,1.675600,625.308617,a,None,None,None
None,23.985530,656.306093,243.157200,1.232090,65.851332,a,None,None,None
None,25.299870,537.521380,628.493523,3.860680,403.229327,a,None,None,None
None,29.209750,959.923190,714.253689,0.198480,431.019831,a,None,None,None
None,29.489170,921.952701,411.605106,0.098320,305.021185,a,None,None,None
None,29.653350,524.340748,392.260220,0.624420,398.082265,a,None,None,None
None,30.327210,980.321659,299.269192,0.804690,465.366439,a,None,None,None
None,31.197630,585.308622,304.340135,0.263030,395.045585,a,None,None,None
None,31.526250,920.948858,304.200535,0.180600,335.640265,a,None,None,None
None,31.772800,512.934564,311.526429,0.344660,408.080057,a,None,None,None
None,32.183350,926.214370,373.904530,0.772120,417.960794,a,None,None,None
None,33.004610,594.139986,422.716651,0.542230,335.642697,a,None,None,None
