aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.098510,536.632966,231.679221,0.624390,0.000000,a,None,None,None
None,0.739440,485.745860,44.641315,0.525760,0.000000,a,None,None,None
None,1.297910,664.824864,35.559279,1.018440,179.309155,a,None,None,None
None,2.332760,680.521099,105.558647,1.117130,71.737600,a,None,None,None
None,3.532100,496.069411,159.121518,1.314400,192.071357,a,None,None,None
None,4.928650,988.216190,184.621621,0.739380,492.806968,a,None,None,None
None,5.750060,473.654776,303.421708,2.447750,528.097443,a,None,None,None
None,8.280030,967.081201,265.042194,0.657230,494.916785,a,None,None,None
None,9.019230,480.493557,307.527578,1.692010,488.438883,a,None,None,None
None,10.727720,676.291552,355.839081,0.279730,201.670167,a,None,None,None
None,11.056270,469.150938,522.096252,1.725160,265.610016,a,None,None,None
None,12.863460,941.758264,591.173048,0.197150,477.628818,a,None,None,None
None,13.126400,480.227465,509.914644,2.102600,468.629498,a,None,None,None
None,15.294740,973.359959,494.265579,0.525760,493.380736,a,None,None,None
None,15.919130,524.044939,608.293789,1.100770,463.558432,a,None,None,None
None,17.052670,572.252063,651.508696,0.838200,64.741447,a,None,None,None
None,17.923400,515.751389,656.820501,1.067690,56.749815,a,None,None,None
None,19.024050,457.656567,742.724493,0.607790,103.703926,a,None,None,None
None,19.681270,350.866671,432.195342,0.032720,328.378494,a,None,None,None
None,19.779910,528.644430,752.009696,3.088500,365.904568,a,None,None,None
None,22.902950,489.122601,776.175094,0.786690,46.324308,a,None,None,None
None,23.722410,691.113527,826.351016,0.361760,208.129664,a,None,None,None
None,24.116940,553.393975,840.653265,1.527770,138.460208,a,None,None,None
None,25.710390,547.196233,857.157790,1.051510,17.629842,a,None,None,None
None,26.794620,666.000662,893.776803,1.166380,124.319928,a,None,None,None
None,28.010380,973.161865,730.714330,0.525750,347.760513,a,None,None,None
None,28.618410,600.779065,892.136586,1.215450,405.864626,a,None,None,None
None,29.883120,526.014092,789.634726,0.410760,126.871716,a,None,None,None
None,30.310420,541.016793,671.213586,1.002140,119.367699,a,None,None,None
None,31.345400,513.940644,667.063903,0.936520,27.392293,a,None,None,None
None,32.331300,490.204682,508.493736,0.607600,160.336813,a,None,None,None
None,33.004760,506.100183,158.531804,0.312200,350.322738,a,None,None,None
None,33.382390,989.129553,175.228426,0.690120,483.317856,a,None,None,None
None,34.105350,788.121341,79.183041,0.180840,222.775711,a,None,None,None
None,34.318910,965.200193,193.958294,0.673460,211.021986,a,None,None,None
None,35.074460,477.107388,209.876101,0.591560,488.352294,a,None,None,None
None,35.748170,1002.471565,210.619412,0.509340,525.364703,a,None,None,None
None,36.339540,972.482847,630.034536,0.279360,420.485873,a,None,None,None
None,36.635190,840.804175,562.144136,0.032960,148.149853,a,None,None,None
