0.114990 658.605869 445.969509 0.361510 366.543220 0.197270
0.673770 579.838000 87.989684 0.016230 208.439053 0.049380
0.739380 619.228300 292.672959 0.049320 260.325636 0.065610
0.854310 552.711152 40.988821 0.016420 91.296605 0.033080
0.903810 563.035464 131.699783 0.065610 208.679895 0.049260
1.018680 612.571810 334.414975 1.100580 166.070912 0.197090
2.316350 658.928594 174.945240 0.032890 136.136540 0.049320
2.398560 625.562198 306.929486 0.312070 101.581092 0.049500
2.760130 687.275153 226.243494 0.147770 86.883027 0.049250
2.957150 724.743462 147.854806 0.049380 105.076874 0.049200
3.055730 760.713172 246.583371 0.049250 219.352800 0.098690
3.203670 942.638767 124.032448 0.378000 48.966065 0.016230
3.597900 940.546447 75.111106 0.098630 325.564870 0.147830
3.844360 617.833311 118.107808 0.295720 93.932742 0.032770
4.172850 686.511966 54.025029 0.246400 190.285585 0.049260
4.468510 818.492047 191.101147 0.739440 287.615163 0.082390
5.290340 574.188666 342.885006 0.377570 303.265477 0.131530
5.799440 641.262810 47.130025 0.016290 261.268324 0.082040
5.897770 587.851240 302.880571 0.591550 95.919595 0.016170
6.505490 683.334405 293.740872 0.345160 115.960465 0.032890
6.883540 568.119516 280.612322 0.493110 242.919539 0.082030
7.458680 509.760214 44.807118 0.164430 273.431154 0.114680
7.737790 561.706995 313.258469 0.049380 246.324205 0.098390
7.885560 563.479930 66.940645 0.197330 237.185126 0.081970
8.164860 620.116769 297.264444 0.575310 96.633715 0.065560
8.805730 524.222921 285.329414 0.114920 76.058290 0.032780
8.953430 514.956992 209.837653 0.032960 200.746227 0.032780
9.019170 653.291248 355.311642 1.544250 38.351420 0.082210
10.645630 649.195074 393.443686 1.018550 110.895381 0.082100
11.746280 552.791477 448.253649 0.805230 120.192898 0.050720
12.602230 670.877267 470.660771 0.359810 118.876798 0.065550
13.027590 552.762440 484.098801 0.772520 133.929718 0.032530
13.832640 611.389181 363.682546 0.361510 120.140330 0.049200
14.243350 526.905745 278.264468 0.049310 85.357275 0.032900
14.325560 516.462516 193.548451 0.049260 177.236260 0.049310
14.424130 598.365313 350.725497 0.016420 98.880781 0.032960
14.473510 690.237887 314.162687 0.197330 291.178789 0.065430
14.736270 528.723972 556.440095 0.656980 40.355573 0.016420
15.409670 546.330097 592.752581 0.887210 159.248512 0.049250
16.346130 687.490505 519.038079 0.312260 69.606249 0.098690
16.757080 685.129901 588.604288 2.299990 163.587863 0.082210
19.139280 562.699240 697.101856 3.844730 132.012375 0.032160
23.016170 692.455784 721.402196 0.706360 181.057414 0.065740
23.788270 516.209863 762.864982 0.394230 55.643757 0.016470
24.198970 570.903224 773.105295 0.558540 162.114472 0.016540
24.774050 451.134813 882.360180 0.196960 112.470317 0.049250
25.020260 563.022294 870.924979 1.478700 81.692842 0.065740
26.564700 516.729790 938.235636 0.640560 821.882213 0.147890
27.353150 662.147628 129.320298 0.131410 240.413948 0.049500
27.534060 592.234921 359.344383 0.262690 125.455480 0.049260
27.846010 631.423229 240.166558 0.164240 46.003962 0.016420
28.026670 610.457737 281.115462 0.098570 270.967994 0.098700
28.223940 574.472827 12.547519 0.098450 334.289708 0.115170
28.437560 676.832280 330.780376 0.147710 154.352947 0.033080
28.618350 672.826894 176.479406 0.049010 109.724030 0.032900
28.700260 677.175883 286.117215 0.049310 161.899413 0.065680
28.815250 834.088116 325.991658 0.197200 153.445864 0.065680
29.078130 956.627719 233.635397 0.034480 118.074621 0.047670
29.160280 933.123576 349.346984 0.049310 338.795604 0.246590
29.456180 641.691334 176.576300 0.180480 162.660069 0.459960
30.096620 735.904908 43.978787 0.197140 588.401387 0.098640
30.392400 537.821572 598.035810 1.051390 123.683028 0.049250
31.493040 655.368332 559.561786 0.262880 117.996052 0.032840
31.788760 539.123783 579.816982 0.624450 0.000000 0.032840
