aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.098450,752.812086,65.851304,0.229860,0.000000,a,None,None,None
None,0.393980,464.992439,61.091809,0.788700,0.000000,a,None,None,None
None,1.215390,693.244603,21.431096,0.492920,231.672231,a,None,None,None
None,1.757810,468.664578,286.219130,2.069950,347.201513,a,None,None,None
None,3.877080,920.770415,305.989753,0.476440,452.537916,a,None,None,None
None,4.435550,452.916616,535.596017,0.640620,521.158530,a,None,None,None
None,5.174870,914.418375,618.533338,0.081900,468.894948,a,None,None,None
None,5.306150,942.117994,359.010311,0.706550,260.997070,a,None,None,None
None,6.029110,970.149659,267.055087,0.952700,96.132916,a,None,None,None
None,6.998350,962.303679,559.324681,0.755860,292.374888,a,None,None,None
None,7.820010,660.337449,851.198925,0.328310,419.969259,a,None,None,None
None,8.214050,431.130994,622.908123,1.035030,323.500061,a,None,None,None
None,9.298160,457.670332,361.567717,4.616450,262.684496,a,None,None,None
None,14.031490,922.796222,212.200256,0.179080,488.520964,a,None,None,None
None,14.276000,510.398927,168.870711,1.101010,414.667310,a,None,None,None
None,15.442440,954.697390,149.881000,2.464360,444.704096,a,None,None,None
None,17.989070,463.432738,117.074305,1.659120,492.358850,a,None,None,None
None,19.681030,634.156472,77.677944,1.166380,175.210350,a,None,None,None
None,20.863770,949.352442,59.330058,0.262880,315.729543,a,None,None,None
None,21.208740,505.369066,84.605800,1.034970,444.702261,a,None,None,None
None,22.342350,456.356841,487.839257,1.412590,406.201205,a,None,None,None
None,23.853520,611.269799,43.088611,0.065790,470.957707,a,None,None,None
