aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.098480,837.525752,463.969657,0.016510,0.000000,a,None,None,None
None,0.164110,568.511738,313.903267,0.263080,0.000000,a,None,None,None
None,0.476240,668.656356,50.918638,3.647260,281.406928,a,None,None,None
None,4.156400,685.416859,65.150498,2.661180,21.987730,a,None,None,None
None,6.883320,688.696101,268.882051,0.131390,203.757943,a,None,None,None
None,7.064130,705.059159,97.087789,1.363590,172.571777,a,None,None,None
None,8.493840,504.369642,194.855897,0.640590,223.237285,a,None,None,None
None,9.380450,560.115466,401.299961,0.032900,213.838136,a,None,None,None
None,9.446230,614.320640,163.869551,6.505580,243.539320,a,None,None,None
None,16.001130,589.073663,383.913473,2.907850,221.487556,a,None,None,None
None,18.941890,618.349332,299.029226,2.382150,89.790870,a,None,None,None
None,21.373280,543.580358,548.133452,2.004210,260.083285,a,None,None,None
None,23.410250,579.790394,805.179181,1.199690,259.583654,a,None,None,None
None,24.724610,547.065495,199.837459,0.689880,606.225634,a,None,None,None
None,25.447480,764.303879,79.349337,0.870500,248.414780,a,None,None,None
None,26.335170,652.470107,148.378919,2.660980,131.422508,a,None,None,None
None,29.045380,532.356978,188.522605,0.870620,126.643907,a,None,None,None
None,29.932370,606.779028,423.350092,1.248840,246.338365,a,None,None,None
None,31.542770,548.178281,493.143484,0.246260,91.132679,a,None,None,None
