0.082280 52.877117 29.728983
0.098630 88.173199 49.711966
0.114990 93.829317 53.749902
0.131590 68.235255 41.144154
0.147950 34.732547 23.998492
0.164310 10.959698 10.342842
0.180910 -0.975390 1.291274
0.197270 -5.398029 -3.115879
0.213620 -6.460494 -3.637312
0.230220 -5.450691 -1.651381
0.246580 -2.510880 2.090652
0.262700 -0.396667 4.867613
0.279300 -3.301935 0.518432
0.312500 -10.488826 -12.225157
0.328860 -16.595710 -25.930915
0.345210 -17.108601 -32.035007
0.361570 -12.245271 -29.353370
0.378170 -5.924857 -22.746918
0.394780 -1.203154 -14.808090
0.411130 1.159271 -6.146408
0.427730 1.584815 1.042301
0.443850 0.596016 3.820318
0.460450 -1.460405 0.813380
0.476560 -3.742993 -5.584287
0.493160 -4.961945 -9.939432
0.509770 -4.594978 -7.800149
0.527590 -2.951528 -0.433043
0.542480 -0.568267 6.366287
0.558590 1.072794 8.494606
0.575200 0.572060 5.850247
0.591550 -1.247862 0.521543
0.607910 -1.721475 -5.212770
0.624270 -0.070785 -9.229818
0.640630 0.813398 -9.399801
0.657470 -1.235981 -5.182644
0.673580 -4.521664 1.402546
0.690190 -5.723556 7.127084
0.706540 -3.740337 9.446207
0.722900 -0.672264 8.111670
0.739260 0.988788 4.935587
0.755620 0.668908 1.426903
0.772460 -0.484647 -2.148755
0.788570 -1.043413 -5.052933
0.805180 -0.842501 -5.571866
0.821530 -0.655371 -3.430651
0.854250 -1.297311 -0.134338
0.870850 -1.316516 1.800765
0.887210 3.952355 0.116332
0.903560 15.489117 -4.312026
0.920170 26.646288 -8.187243
0.936520 29.466664 -8.748948
0.953130 23.522482 -6.807981
0.969240 15.426960 -5.541743
0.985840 9.153008 -5.912193
1.002200 3.672409 -6.525994
1.035160 -1.588913 -5.621837
1.051510 -5.051568 -2.667619
1.068120 -5.500200 1.063457
1.087650 -3.775460 3.420680
1.100830 -1.717281 3.189544
1.117430 -0.018968 1.283800
1.133540 1.962379 -0.568752
1.150150 4.498941 -1.397438
1.166750 6.596988 -1.156348
1.184080 7.012149 -0.372422
1.199460 5.878055 0.420022
1.215820 4.695684 1.158732
1.248540 3.741865 2.103329
1.265140 1.093806 3.021839
1.297850 -3.738039 2.830422
1.314450 -8.293629 0.562336
1.330810 -9.890983 -2.573970
1.429440 -8.257604 -3.466648
1.445800 -5.460295 -1.010203
1.462160 -3.083530 2.877274
1.478760 -1.371419 5.474416
1.495120 0.022518 5.353867
1.511470 1.290264 3.212648
1.544430 1.565366 0.714408
1.560790 0.419694 -0.352784
1.577390 -0.119505 0.319758
1.593510 2.712271 0.883221
1.610350 8.204702 0.031684
1.628910 11.933087 -1.634193
1.643070 10.603001 -3.194412
1.659420 5.671481 -4.120643
1.676030 1.183344 -4.024647
1.692380 -0.649414 -3.172725
1.708740 -0.492120 -2.541143
1.741700 0.090190 -2.976504
1.758060 -0.308831 -3.574995
1.774410 -3.316318 -1.843761
1.790770 -8.809422 3.216662
1.807370 -13.990461 8.842143
1.823730 -15.940338 10.331065
1.840330 -13.998641 6.089904
1.856690 -10.330297 -0.114295
1.873050 -7.103596 -2.907076
1.889650 -4.561304 -0.866606
1.905760 -2.217772 3.081054
1.922360 0.249646 5.516314
1.938720 2.150939 5.289141
1.955080 2.581041 3.250322
1.971680 1.727047 0.128263
1.988040 0.013121 -3.473607
2.004390 -1.840157 -6.099751
2.020750 -2.690968 -5.943467
2.037350 -2.266513 -2.430542
2.053710 -1.303911 2.621692
2.070310 -0.477977 6.290155
2.086670 0.228758 6.503449
2.103030 0.754917 3.359151
2.119380 0.532630 -0.780455
2.135990 -0.320024 -3.387813
2.152340 -0.997222 -3.798500
2.185060 -1.062652 -3.067072
2.201660 -1.017196 -2.075747
2.218020 -1.458176 -0.686274
2.234380 -0.162489 0.970131
2.250980 6.370948 1.798755
2.283690 16.765876 0.832948
2.300290 24.147787 -1.417115
2.316650 23.040188 -3.395768
2.333010 15.462506 -4.099002
2.349370 7.422862 -3.689369
2.382320 2.272434 -2.793201
2.398680 -0.037131 -1.962777
2.431400 -0.819406 -1.439115
2.447750 -0.271673 -0.562342
2.480710 2.192580 1.183029
2.498290 5.699377 3.183083
2.530030 7.721776 4.093519
2.546630 6.709360 2.886239
2.579350 4.380765 -0.105805
2.595700 3.284184 -3.553982
2.612300 3.645498 -3.540478
2.628660 0.414585 3.144965
2.645020 -13.347526 11.926387
2.924320 -34.275148 15.078111
2.940670 -48.944701 10.740645
2.957280 -47.821203 4.119258
2.973630 -34.756216 0.109231
2.989990 -20.391248 -1.473864
3.006590 -9.235811 -1.510235
3.022950 -0.818239 -0.071592
3.039310 4.652263 2.009118
3.055660 6.620140 3.859025
3.072270 5.427926 5.014571
3.088620 2.453309 4.970169
3.104980 -0.842337 3.078867
3.121580 -3.576888 -0.847956
3.137940 -4.837147 -5.367772
3.155760 -3.745263 -7.853948
3.170650 -1.614979 -7.074405
3.187010 -0.081960 -4.214216
3.203610 2.100551 -1.150635
3.219970 6.549344 1.334720
3.236570 11.788263 2.936190
3.269290 13.676940 3.214781
3.285640 10.805048 2.202419
3.302250 6.163387 0.477339
3.318850 2.537023 -1.534838
3.334960 0.622660 -3.489488
3.351560 -0.226408 -4.345755
3.367920 -0.676490 -3.265779
3.384280 -0.868688 -0.816013
3.400630 -0.981969 1.147299
3.417240 -0.833781 0.979635
3.433590 -0.676247 -0.683135
3.449950 -1.452450 -1.357221
3.466550 -2.509983 0.513074
3.483890 -2.491732 3.971212
3.499270 -1.534846 6.674337
3.515870 -0.814196 7.188061
3.532230 -0.760803 5.313614
3.548580 -0.249757 1.447281
3.565190 0.649361 -2.804125
3.581540 0.905580 -4.890133
3.614260 1.624496 -3.559055
3.630620 4.300171 -0.645849
3.663570 8.084642 0.768436
3.679930 10.193408 -0.234307
3.696530 8.785882 -1.766506
3.712890 5.086033 -1.510072
3.729250 1.383175 0.669454
3.745850 -1.193865 2.860354
3.762210 -2.433008 3.210410
3.778560 -2.539809 1.497624
3.794920 -1.600505 -1.006483
3.811520 0.144293 -2.898834
3.827880 2.214211 -3.696453
3.844240 4.894585 -3.759091
3.860600 8.307458 -3.588992
3.877200 10.983329 -3.173871
3.893550 10.604145 -1.863579
3.909910 6.685801 0.740363
3.926510 1.801012 3.643723
3.943120 -1.193109 4.909990
3.959470 -1.863179 3.869541
3.975830 -1.433664 1.537668
3.992190 -0.651754 -0.761494
4.008790 0.419652 -2.254500
4.025150 1.732085 -3.015824
4.041500 2.595411 -3.568243
4.058110 2.639568 -4.556610
4.074220 3.481489 -5.530844
4.107180 6.080314 -4.640894
4.123540 8.876802 -1.160004
4.140140 9.499266 3.039568
4.156490 7.324171 5.210643
4.173100 4.334960 4.564834
4.189450 2.133729 2.595956
4.205810 0.825925 0.961400
4.222170 -0.004042 0.164791
4.238770 -0.904083 0.445882
4.254880 -1.870164 2.259199
4.271480 -1.850440 4.771790
4.288090 0.951757 5.704286
4.304440 6.642528 3.778979
4.320800 12.011152 -0.184021
4.337160 12.918659 -4.635818
4.353760 8.929646 -7.981985
4.369870 3.706268 -8.914944
4.403080 0.129185 -7.067169
4.419430 -1.581888 -3.785577
4.435790 -2.107327 -1.211723
4.452640 -1.950807 -0.194623
4.468990 -1.547430 -0.470948
4.485110 -0.793854 -1.455441
4.501710 1.062560 -2.537225
4.517820 4.413372 -2.881213
4.534420 8.916878 -1.888409
4.550780 12.905496 -0.401258
4.567140 14.219305 0.728693
