subj,cond,AOI,duration,order
User 10ba,p2,af,0.263060,1
User 10ba,p2,ah,0.130980,2
User 10ba,p2,ai,0.213620,3
User 10ba,p2,ai,0.689820,4
User 10ba,p2,ai,0.230100,5
User 10ba,p2,ai,0.361570,6
User 10ba,p2,ai,0.229980,7
User 10ba,p2,ai,1.495120,8
User 10ba,p2,ai,0.394040,9
User 10ba,p2,bi,0.443490,10
User 10ba,p2,ah,0.082150,11
User 10ba,p2,ah,3.006220,12
User 10ba,p2,ai,1.511600,13
User 10ba,p2,ai,0.197630,14
User 10ba,p2,ah,1.084350,15
User 10ba,p2,bh,0.755740,16
User 10ba,p2,ag,0.558470,17
User 10ba,p2,bf,0.476560,18
User 10ba,p2,ag,2.743160,19
User 10ba,p2,ag,1.856320,20
User 10ba,p2,ag,1.921870,21
User 10ba,p2,ag,0.443480,22
User 10ba,p2,af,1.051510,23
User 10ba,p2,af,0.098630,24
User 10ba,p2,bf,1.067750,25
User 10ba,p2,ag,0.262940,26
User 10ba,p2,af,0.607920,27
User 10ba,p2,bf,0.098390,28
User 10ba,p2,be,0.295650,29
User 10ba,p2,ae,0.640870,30
User 10ba,p2,ae,2.398800,31
User 10ba,p2,af,0.016350,32
User 10ba,p2,ae,0.279540,33
User 10ba,p2,ad,2.168460,34
User 10ba,p2,bd,0.295530,35
User 10ba,p2,ad,1.724860,36
User 10ba,p2,ad,0.805060,37
User 10ba,p2,bd,0.247070,38
User 10ba,p2,bc,0.213740,39
User 10ba,p2,ac,1.313840,40
User 10ba,p2,ab,0.115230,41
User 10ba,p2,ab,0.262820,42
User 10ba,p2,ab,0.295660,43
User 10ba,p2,ac,3.614130,44
User 10ba,p2,ac,0.377810,45
User 10ba,p2,ac,3.400390,46
User 10ba,p2,ab,0.279170,47
User 10ba,p2,bd,0.032960,48
User 10ba,p2,bf,0.361820,49
User 10ba,p2,bg,0.180670,50
User 10ba,p2,af,0.673340,51
User 10ba,p2,ae,0.394400,52
User 10ba,p2,af,0.344970,53
User 10ba,p2,bg,1.379890,54
User 10ba,p2,ab,0.591310,55
User 10ba,p2,bf,0.345210,56
