aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.131530,651.927924,92.838118,0.936400,0.000000,a,None,None,None
None,1.379950,662.669492,102.166487,0.870790,0.000000,a,None,None,None
None,2.349270,531.023739,213.183211,3.679990,172.207193,a,None,None,None
None,6.045630,590.211334,318.790429,1.724840,121.062198,a,None,None,None
None,7.787300,645.193685,396.004237,2.923840,94.789403,a,None,None,None
None,10.727610,697.653100,442.875012,1.938800,70.348132,a,None,None,None
None,12.748460,657.293630,476.075641,0.854140,52.260583,a,None,None,None
None,13.652020,592.061174,319.541073,1.659410,169.582854,a,None,None,None
None,15.327760,615.908666,368.798119,1.133380,54.726223,a,None,None,None
None,16.510630,641.914614,374.605934,1.724860,26.646577,a,None,None,None
None,18.317620,574.489682,689.286874,3.433490,321.823268,a,None,None,None
None,21.783800,616.036351,834.333462,1.988260,150.879549,a,None,None,None
None,23.804750,713.635669,889.376004,3.334880,112.050472,a,None,None,None
None,27.205490,601.031684,665.608664,0.279100,250.502455,a,None,None,None
None,27.534000,513.165407,347.324259,0.426980,330.190013,a,None,None,None
None,27.977540,485.994428,319.061210,0.328600,39.205383,a,None,None,None
None,28.371880,693.764864,55.913965,1.478490,335.283502,a,None,None,None
None,29.915930,564.431039,270.708836,1.626580,250.727092,a,None,None,None
None,32.035240,664.099520,533.838178,0.626470,281.373163,a,None,None,None
None,32.725420,593.204855,272.809307,1.117140,270.484981,a,None,None,None
