0.098280 -0.768771
0.196960 -0.548266
0.262600 -0.802908
0.394090 0.169371
0.657000 -1.153458
1.051190 1.368547
2.135620 0.319081
2.841870 -1.423420
3.121260 0.175204
3.910250 4.300628
6.620530 -0.702119
7.294160 1.635775
8.280140 0.618791
8.739870 0.172900
10.497600 -0.840455
10.612610 1.348216
11.893910 -0.494885
11.959590 -0.374204
12.041780 0.954283
12.830510 -1.426912
13.044080 -0.213532
13.799710 -1.483956
13.914760 1.213135
14.966220 -2.483846
15.163360 -0.028825
15.639880 -0.357360
15.754940 0.380538
16.083360 0.025075
16.592710 0.283947
17.183870 1.375531
18.498060 1.175691
19.680980 0.349809
20.469790 0.222780
20.748980 -0.983390
21.011730 1.862669
22.490230 -1.708406
22.802550 -2.490338
23.344590 1.493018
24.330220 3.468158
26.728680 0.947256
27.714490 2.257832
29.538100 -0.617905
30.030900 -0.581087
30.359620 1.041379
31.115370 1.924122
32.331010 1.127809
33.349370 -1.589369
33.924380 -0.368215
34.055970 -4.313825
34.515850 -4.236423
34.762330 -1.404205
35.156890 -1.404205
