subj,cond,AOI,duration,order
User 20ba,p1,ah,0.164430,1
User 20ba,p1,ae,0.148070,2
User 20ba,p1,ae,0.361080,3
User 20ba,p1,ae,0.558720,4
User 20ba,p1,ad,0.147950,5
User 20ba,p1,ag,0.574960,6
User 20ba,p1,ag,0.147820,7
User 20ba,p1,ag,0.361450,8
User 20ba,p1,af,0.427120,9
User 20ba,p1,ag,0.607790,10
User 20ba,p1,ah,0.378050,11
User 20ba,p1,ag,0.410650,12
User 20ba,p1,ai,0.361210,13
User 20ba,p1,ai,0.131590,14
User 20ba,p1,ai,0.690060,15
User 20ba,p1,ai,0.492670,16
User 20ba,p1,bi,1.544440,17
User 20ba,p1,bh,0.279290,18
User 20ba,p1,ah,0.525640,19
User 20ba,p1,ah,0.016360,20
User 20ba,p1,ah,1.971560,21
User 20ba,p1,bi,0.425780,22
User 20ba,p1,ah,0.377930,23
User 20ba,p1,ah,1.035160,24
User 20ba,p1,ah,1.100710,25
User 20ba,p1,bi,0.673340,26
User 20ba,p1,bi,0.706420,27
User 20ba,p1,ah,0.459960,28
User 20ba,p1,ai,0.460210,29
User 20ba,p1,ah,0.443360,30
User 20ba,p1,ag,0.903560,31
User 20ba,p1,ah,0.804930,32
User 20ba,p1,af,0.443360,33
User 20ba,p1,ag,0.723140,34
User 20ba,p1,bf,0.032710,35
User 20ba,p1,af,0.476320,36
User 20ba,p1,ae,0.164430,37
User 20ba,p1,af,0.215450,38
User 20ba,p1,ag,0.903560,39
User 20ba,p1,ah,0.016350,40
User 20ba,p1,ag,0.525760,41
User 20ba,p1,bg,0.312130,42
User 20ba,p1,ag,0.410640,43
User 20ba,p1,ag,1.149900,44
User 20ba,p1,af,2.135740,45
User 20ba,p1,af,1.150030,46
User 20ba,p1,ae,0.328490,47
User 20ba,p1,ae,1.478520,48
User 20ba,p1,be,0.229980,49
User 20ba,p1,ad,1.116950,50
User 20ba,p1,ae,0.016480,51
User 20ba,p1,ac,0.558830,52
User 20ba,p1,ab,0.837890,53
User 20ba,p1,bb,0.854250,54
User 20ba,p1,ai,0.246340,55
User 20ba,p1,ai,0.246460,56
User 20ba,p1,bi,0.591060,57
User 20ba,p1,ai,0.821170,58
User 20ba,p1,bh,0.804930,59
User 20ba,p1,ah,1.741080,60
User 20ba,p1,ai,0.213500,61
User 20ba,p1,bi,0.821410,62
User 20ba,p1,ah,2.743160,63
User 20ba,p1,bi,0.229370,64
User 20ba,p1,bh,0.328610,65
User 20ba,p1,ah,1.429200,66
User 20ba,p1,ag,0.427000,67
User 20ba,p1,ae,0.229980,68
User 20ba,p1,ae,0.410640,69
User 20ba,p1,ae,0.722290,70
User 20ba,p1,ae,0.296030,71
User 20ba,p1,af,0.788210,72
User 20ba,p1,ae,0.279170,73
User 20ba,p1,ae,1.100580,74
User 20ba,p1,ae,0.148190,75
User 20ba,p1,ae,0.147820,76
