aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082150,708.054997,216.156590,0.197270,0.000000,a,None,None,None
None,0.345210,729.006447,565.076139,0.558350,0.000000,a,None,None,None
None,0.920040,567.717786,556.901640,0.788580,161.495680,a,None,None,None
None,1.757930,569.172816,333.208599,0.607790,223.697773,a,None,None,None
None,2.398560,762.670087,346.603170,1.035030,193.960327,a,None,None,None
None,3.482790,810.249407,339.200817,0.624270,48.151703,a,None,None,None
None,4.156490,657.114416,243.315578,0.837890,180.677349,a,None,None,None
None,5.026980,645.121756,93.180540,1.298090,150.613259,a,None,None,None
None,6.341310,865.794228,104.383766,2.398560,220.956675,a,None,None,None
None,8.805660,621.527586,155.523780,0.558480,249.562604,a,None,None,None
None,9.380490,752.113568,135.217765,0.049440,132.155336,a,None,None,None
None,9.446290,801.922932,123.808471,2.464600,51.099362,a,None,None,None
None,11.976320,585.487410,156.917637,0.410760,218.953311,a,None,None,None
None,12.403560,744.478782,159.060386,3.663460,159.005810,a,None,None,None
None,16.116330,661.585455,221.113246,4.057740,103.546420,a,None,None,None
None,20.190430,823.693041,329.462058,0.805050,194.982908,a,None,None,None
None,21.045170,640.974300,385.288432,2.135250,191.056856,a,None,None,None
None,23.196780,582.254025,314.460882,0.657350,92.003329,a,None,None,None
None,23.903320,735.284987,406.041857,5.339230,178.341107,a,None,None,None
None,29.258910,655.603328,543.942874,1.922120,159.266623,a,None,None,None
None,31.230470,851.566664,553.745985,0.246340,196.208384,a,None,None,None
None,31.526120,664.367684,647.533264,1.396240,209.378871,a,None,None,None
None,32.938960,815.918603,566.246059,0.032720,171.974681,a,None,None,None
None,33.021000,662.106892,736.693163,0.608030,229.587146,a,None,None,None
None,33.645390,618.977550,863.148901,0.854240,133.608360,a,None,None,None
None,34.532470,868.365998,866.354521,0.870850,249.409049,a,None,None,None
None,35.537110,867.124297,99.890910,2.872560,766.464617,a,None,None,None
None,38.475710,678.557483,122.548459,1.987420,189.923163,a,None,None,None
None,40.496090,985.678258,121.551629,0.870730,307.122393,a,None,None,None
None,41.416260,800.450841,141.123145,3.367550,186.258531,a,None,None,None
None,44.865970,665.765352,182.017240,1.905760,140.756911,a,None,None,None
None,46.821170,701.203847,545.897112,1.872680,365.601488,a,None,None,None
None,48.726810,739.716915,493.281740,2.250480,65.204553,a,None,None,None
None,51.010010,626.693196,505.709068,0.345090,113.704879,a,None,None,None
