aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082030,628.474535,451.710298,0.296020,0.000000,a,None,None,None
None,0.427490,487.932410,105.957470,0.426760,0.000000,a,None,None,None
None,0.887210,692.230678,30.560450,1.379760,217.767062,a,None,None,None
None,2.299930,817.973839,50.295462,0.262940,127.282415,a,None,None,None
None,2.612180,595.375358,99.050624,1.955080,227.875293,a,None,None,None
None,4.600100,971.502767,96.190590,0.492800,376.138282,a,None,None,None
None,5.175170,650.609073,121.172441,4.911990,321.864654,a,None,None,None
None,10.136230,482.025021,176.137656,1.117310,177.318238,a,None,None,None
None,11.352050,1000.949004,210.236011,0.788580,520.043074,a,None,None,None
None,12.239140,463.245586,272.553601,0.558470,541.302547,a,None,None,None
None,12.896240,1000.685021,372.686042,0.542110,546.687892,a,None,None,None
None,13.570070,550.762386,292.630698,2.776370,456.989316,a,None,None,None
None,16.379030,560.283743,323.011313,4.353390,31.837683,a,None,None,None
None,20.765380,503.649311,359.137793,1.182980,67.175751,a,None,None,None
None,22.046750,979.825880,360.732004,1.084230,476.179238,a,None,None,None
None,23.213260,467.997956,263.942094,0.279170,520.899328,a,None,None,None
None,23.541630,468.960927,413.787952,0.657340,149.848952,a,None,None,None
None,24.264530,953.229011,467.079804,0.476560,487.191541,a,None,None,None
None,24.823120,504.445655,486.333327,0.690190,449.196169,a,None,None,None
None,25.529540,517.931698,598.064272,4.994630,112.541892,a,None,None,None
None,30.556880,972.405021,598.979782,0.328250,454.474245,a,None,None,None
None,30.967650,542.878552,681.587589,2.874640,437.398032,a,None,None,None
None,33.891480,970.349155,659.244486,0.493040,428.054121,a,None,None,None
None,34.467160,511.211483,738.833560,1.510620,465.984788,a,None,None,None
None,36.010740,742.410089,853.586822,0.312140,258.110648,a,None,None,None
None,36.355830,535.472220,786.730645,4.370000,217.469607,a,None,None,None
None,40.775270,545.479447,815.559038,3.794550,30.515911,a,None,None,None
None,44.635620,1024.422263,652.573602,0.049320,505.915480,a,None,None,None
None,44.734130,991.330222,390.223959,0.575200,264.428475,a,None,None,None
None,45.391480,493.024548,427.673688,1.494750,499.710943,a,None,None,None
None,46.984860,970.888712,341.655193,1.971320,485.544375,a,None,None,None
None,49.038330,493.508695,932.339110,0.624270,759.472956,a,None,None,None
None,49.761110,1004.906031,436.722051,0.345210,712.154130,a,None,None,None
