subj,cond,AOI,duration,order
User 6ba,p2,ag,0.197020,1
User 6ba,p2,ah,0.722900,2
User 6ba,p2,ah,0.854250,3
User 6ba,p2,bi,0.459720,4
User 6ba,p2,ai,0.262940,5
User 6ba,p2,ah,0.082270,6
User 6ba,p2,ai,0.147940,7
User 6ba,p2,ah,1.199220,8
User 6ba,p2,ah,0.854250,9
User 6ba,p2,bh,0.657230,10
User 6ba,p2,ah,0.344970,11
User 6ba,p2,bg,0.328860,12
User 6ba,p2,bh,0.213380,13
User 6ba,p2,bg,0.837640,14
User 6ba,p2,ag,0.361580,15
User 6ba,p2,af,0.098630,16
User 6ba,p2,bg,1.692140,17
User 6ba,p2,bg,2.596190,18
User 6ba,p2,be,0.229980,19
User 6ba,p2,ae,1.001950,20
User 6ba,p2,ae,0.773440,21
User 6ba,p2,ad,0.361570,22
User 6ba,p2,ad,0.279300,23
User 6ba,p2,bd,0.164310,24
User 6ba,p2,ad,0.180910,25
User 6ba,p2,ad,0.114990,26
User 6ba,p2,ad,1.232170,27
User 6ba,p2,bc,0.197270,28
User 6ba,p2,bg,0.312250,29
User 6ba,p2,ag,1.330560,30
User 6ba,p2,ag,0.147710,31
User 6ba,p2,ae,0.100340,32
User 6ba,p2,ad,0.443600,33
User 6ba,p2,ad,0.114990,34
User 6ba,p2,bd,0.147950,35
User 6ba,p2,ae,0.114990,36
User 6ba,p2,ah,0.032960,37
