aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082120,657.238736,250.516315,2.644870,0.000000,a,None,None,None
None,2.776400,688.198880,239.323280,1.117150,0.000000,a,None,None,None
None,3.942750,608.161529,365.842421,2.464350,149.709956,a,None,None,None
None,6.423550,622.873871,449.205340,12.682830,84.651221,a,None,None,None
None,19.188480,627.951685,587.755891,4.287870,138.643569,a,None,None,None
None,23.525600,639.060313,345.156032,1.675790,242.854057,a,None,None,None
None,25.234100,579.233628,296.785692,0.147890,76.934531,a,None,None,None
None,25.414860,746.011254,122.882873,0.394100,240.950134,a,None,None,None
None,25.907710,583.887066,846.650592,1.281560,741.703420,a,None,None,None
None,27.254820,671.157992,497.394020,0.065830,359.994955,a,None,None,None
