0.000000 706.524000 326.970000
0.016480 723.542400 309.550500
0.032840 713.244000 324.397500
0.049320 712.572000 321.856500
0.065730 701.618400 298.200000
0.082090 711.900000 318.171000
0.098630 712.656000 323.767500
0.114990 727.104000 319.263000
0.131530 727.154400 330.204000
0.147770 727.104000 327.127500
0.164370 704.172000 330.949500
0.180730 708.288000 298.168500
0.197020 706.742400 286.482000
0.213620 716.772000 269.808000
0.229980 714.403200 303.082500
0.246340 713.714400 300.405000
0.262880 699.148800 271.614000
0.279240 710.085600 289.159500
0.295590 710.774400 291.669000
0.312130 626.791200 256.830000
0.328610 514.382400 202.996500
0.344910 512.467200 196.612500
0.361510 527.839200 196.392000
0.377810 516.398400 206.052000
0.394350 517.070400 209.496000
0.410640 550.737600 204.603000
0.427120 536.037600 234.108000
0.443600 537.264000 236.964000
0.460330 539.834400 226.296000
0.476680 530.863200 214.053000
0.493100 529.048800 207.763500
0.509520 566.008800 224.332500
0.525940 495.986400 156.229500
0.542360 496.658400 159.831000
0.558960 502.840800 89.092500
0.575200 505.528800 101.860500
0.591670 507.477600 109.074000
0.608090 533.383200 132.646500
0.624510 498.792000 118.114500
0.640930 498.019200 114.114000
0.657290 520.867200 121.789500
0.673770 508.989600 80.860500
0.690190 507.108000 73.542000
0.706600 476.565600 106.680000
0.723140 493.029600 103.393500
0.739560 491.416800 98.857500
0.755920 491.568000 47.607000
0.772400 479.976000 27.216000
0.788760 484.075200 42.787500
0.805240 489.048000 104.685000
0.821900 494.726400 115.741500
0.838130 498.640800 128.131500
0.854610 538.507200 110.680500
0.870970 520.632000 95.508000
0.887330 516.784800 80.325000
0.903690 522.379200 60.081000
0.920100 538.960800 82.236000
0.936770 537.180000 74.644500
0.953060 517.456800 66.948000
0.969600 523.639200 36.267000
0.991090 524.193600 40.257000
1.002560 525.537600 65.194500
1.018680 504.823200 59.377500
1.035160 508.754400 74.791500
1.051510 535.752000 87.118500
1.067930 540.859200 95.602500
1.084410 540.237600 91.675500
1.100890 528.108000 86.929500
1.117370 533.635200 109.273500
1.133850 533.517600 108.780000
1.150150 518.347200 75.096000
1.166560 523.303200 89.113500
1.182980 524.479200 96.831000
1.199460 511.308000 133.560000
1.215760 509.510400 108.486000
1.232180 512.652000 118.891500
1.248660 528.712800 108.507000
1.265200 542.942400 113.473500
1.281620 544.941600 121.716000
1.298030 599.457600 119.637000
1.314390 590.284800 97.639500
1.330930 589.243200 94.153500
1.347350 568.562400 102.648000
1.363650 580.591200 135.187500
1.380130 580.524000 134.872500
1.396670 591.494400 126.514500
1.412900 571.536000 107.257500
1.445860 605.253600 86.299500
1.462340 610.680000 126.115500
1.495060 622.104000 111.415500
1.511720 675.242400 92.883000
1.527950 675.108000 89.050500
1.544430 661.936800 75.159000
1.560910 659.232000 67.746000
1.577270 659.282400 68.071500
1.593690 662.020800 79.453500
1.610050 667.699200 118.524000
1.626530 668.791200 129.013500
1.642940 681.962400 101.913000
1.659550 663.919200 128.541000
1.675840 664.876800 135.229500
1.692260 655.401600 120.204000
