aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082280,694.391169,107.515916,1.593500,0.000000,a,None,None,None
None,1.741460,543.356373,120.581358,0.246580,0.000000,a,None,None,None
None,2.053470,873.855270,141.644949,0.427730,331.169437,a,None,None,None
None,2.546390,600.076773,330.680206,4.337150,332.699555,a,None,None,None
None,6.899900,614.560276,768.594439,1.954840,438.153680,a,None,None,None
None,8.871340,522.257389,622.864315,0.509280,172.502440,a,None,None,None
None,9.429690,620.057439,704.683290,2.513430,127.511546,a,None,None,None
None,11.992430,566.315139,469.611931,2.727300,241.136431,a,None,None,None
None,14.752690,596.551912,369.379732,4.287590,104.693630,a,None,None,None
None,19.073240,682.179718,497.724595,2.382080,154.287151,a,None,None,None
None,21.521240,634.118362,615.325169,2.020510,127.042469,a,None,None,None
None,23.574460,626.131544,703.968279,5.059820,89.002193,a,None,None,None
None,28.732910,759.932578,194.341728,0.115230,526.898414,a,None,None,None
None,28.880860,585.904449,331.532638,1.330570,221.601299,a,None,None,None
None,30.277340,832.793655,165.414299,0.673590,297.572818,a,None,None,None
None,31.016600,548.987444,172.488874,0.246580,283.894373,a,None,None,None
None,31.295650,721.293076,116.199965,0.410890,181.266853,a,None,None,None
None,31.772220,563.130191,260.915481,4.567140,214.378355,a,None,None,None
None,36.372070,744.080887,307.442882,0.263180,186.836702,a,None,None,None
None,36.667970,607.652562,467.637886,1.494870,210.416556,a,None,None,None
None,38.195560,602.072243,712.957988,1.166990,245.383562,a,None,None,None
None,39.395020,589.183783,830.661125,2.415040,118.406675,a,None,None,None
None,41.842770,603.895142,717.344128,3.877200,114.267956,a,None,None,None
None,45.736330,594.898384,665.640532,4.484860,52.480506,a,None,None,None
None,50.615480,719.641838,535.019171,5.520020,180.618020,a,None,None,None
None,56.233890,691.958439,448.869010,4.402830,90.488788,a,None,None,None
None,60.671630,570.597682,262.613937,1.624270,222.304714,a,None,None,None
None,62.361570,907.108330,127.273312,0.197270,362.707183,a,None,None,None
None,62.641110,555.409153,338.935224,0.558350,410.479081,a,None,None,None
None,63.248780,739.594080,331.687557,0.624510,184.327470,a,None,None,None
None,63.955320,530.697342,820.351148,0.377690,531.441391,a,None,None,None
None,64.431640,700.647454,83.707448,0.476320,755.994035,a,None,None,None
None,65.023190,516.255366,835.642627,0.032720,774.213766,a,None,None,None
None,65.204350,738.647456,306.808273,2.940430,573.693311,a,None,None,None
None,68.211670,891.551157,163.989978,0.115230,209.228600,a,None,None,None
None,68.423580,620.574673,412.464326,5.175300,367.651678,a,None,None,None
None,73.647710,610.421862,487.886598,2.530270,76.102553,a,None,None,None
None,76.260010,658.987708,141.890372,1.691890,349.388079,a,None,None,None
None,78.017820,745.338811,153.370226,1.889160,87.110849,a,None,None,None
None,80.023680,557.896103,167.558545,1.312500,187.978927,a,None,None,None
None,81.385500,801.085637,132.603420,0.870600,245.688848,a,None,None,None
None,82.322020,657.979309,66.754401,0.525880,157.529408,a,None,None,None
None,82.962650,566.476444,747.347206,1.183100,686.716346,a,None,None,None
None,84.211180,644.266419,479.850631,0.164550,278.577993,a,None,None,None
