0.098510 -1.865919
0.460080 -0.264475
1.363460 0.106286
2.907780 4.438961
7.195920 0.355220
8.016970 1.113715
9.610470 0.125515
9.906250 0.997138
11.318970 -0.103749
11.532590 1.399649
13.126100 -0.277103
13.503970 0.953800
14.735960 -0.484857
15.130370 2.189873
17.430360 -0.156972
17.939820 0.813766
19.467470 0.385083
20.256160 -0.309932
20.653080 -0.012002
21.619630 1.361568
23.065430 1.076264
24.576780 0.398072
25.381900 1.697069
27.057310 0.168222
27.651490 -1.144507
27.895260 -2.705422
28.470340 -2.834996
28.831790 -0.070286
29.357540 -3.084085
30.983890 -0.416734
31.279910 -2.445567
31.575440 0.148467
32.478940 -0.856164
32.675960 -0.856164
