0.180910 -2.385464
0.394780 -0.577893
0.985840 0.468266
1.856690 -0.317073
2.349370 -0.190683
3.006590 1.837854
5.043950 1.097211
6.883540 0.307471
8.066410 -1.034576
8.296390 -1.916886
8.739990 -1.412458
9.857180 0.290767
10.382810 -0.180671
10.481450 -1.285643
11.352540 -1.707242
12.074950 -2.413093
12.469240 -1.211773
13.767090 -0.308336
14.227050 -1.462835
15.672610 0.136724
18.613530 -0.791942
20.289060 1.596037
21.833250 4.869685
27.090330 1.158825
28.421630 0.747270
29.620120 1.355483
30.786620 2.169242
33.037600 2.246797
35.501710 0.061696
37.703130 -1.475409
39.050290 -1.409467
40.167240 -2.043056
40.610840 -2.096062
41.005130 -2.039709
41.612790 -2.076988
42.746580 3.104227
48.184330 -0.946386
48.250000 -1.102084
48.824950 0.780678
50.779790 -1.519409
51.075680 0.510874
53.901370 -1.597309
54.624270 1.742116
56.365720 2.695016
59.486820 2.324171
63.528320 -0.436518
63.856930 0.317357
66.468990 0.170083
66.616700 1.175709
67.602540 0.216944
68.719730 -0.495798
69.179690 2.514547
72.235350 1.181852
73.516850 -0.231495
74.551760 -0.104050
75.964600 0.796185
77.591060 -0.513830
77.854000 -0.513830
