subj,cond,AOI,duration,order
User 1ab,p2,ag,0.246520,1
User 1ab,p2,ah,0.114930,2
User 1ab,p2,ai,0.361390,3
User 1ab,p2,ai,0.903810,4
User 1ab,p2,ah,1.593440,5
User 1ab,p2,ai,0.098630,6
User 1ab,p2,bi,0.772120,7
User 1ab,p2,ah,2.004270,8
User 1ab,p2,ah,0.541960,9
User 1ab,p2,ai,0.131560,10
User 1ab,p2,ah,0.410860,11
User 1ab,p2,ah,0.657110,12
User 1ab,p2,ai,0.147890,13
User 1ab,p2,ah,0.098480,14
User 1ab,p2,ai,0.246430,15
User 1ab,p2,ag,0.722780,16
User 1ab,p2,ah,0.131500,17
User 1ab,p2,bh,2.612340,18
User 1ab,p2,ag,1.692840,19
User 1ab,p2,ag,0.509590,20
User 1ab,p2,ag,0.246520,21
User 1ab,p2,ag,1.922120,22
User 1ab,p2,ag,0.706450,23
User 1ab,p2,ag,0.804660,24
User 1ab,p2,af,0.279230,25
User 1ab,p2,ag,0.690090,26
User 1ab,p2,ag,1.298010,27
User 1ab,p2,af,1.445710,28
User 1ab,p2,af,1.445710,29
User 1ab,p2,af,2.119200,30
User 1ab,p2,af,0.148040,31
User 1ab,p2,af,1.757940,32
User 1ab,p2,bf,0.328220,33
User 1ab,p2,af,0.394190,34
User 1ab,p2,bf,0.443510,35
User 1ab,p2,be,0.328610,36
User 1ab,p2,bd,0.640570,37
User 1ab,p2,bf,0.394410,38
User 1ab,p2,ae,1.100620,39
User 1ab,p2,bd,0.492920,40
User 1ab,p2,ad,0.410860,41
User 1ab,p2,bc,0.475530,42
User 1ab,p2,ae,3.023070,43
User 1ab,p2,bc,0.525760,44
User 1ab,p2,ae,3.516880,45
User 1ab,p2,be,0.213830,46
User 1ab,p2,ad,4.682040,47
User 1ab,p2,ad,2.644990,48
User 1ab,p2,bd,0.624360,49
User 1ab,p2,ad,0.147860,50
User 1ab,p2,ac,1.462220,51
User 1ab,p2,ac,1.725000,52
User 1ab,p2,ac,0.410800,53
User 1ab,p2,ac,0.542180,54
User 1ab,p2,ac,0.410950,55
User 1ab,p2,ac,0.229980,56
User 1ab,p2,ab,1.051330,57
User 1ab,p2,bc,0.377870,58
User 1ab,p2,ai,0.837890,59
User 1ab,p2,ab,2.070040,60
User 1ab,p2,bg,0.065770,61
User 1ab,p2,bh,0.755730,62
User 1ab,p2,ac,0.049590,63
User 1ab,p2,bc,1.166290,64
User 1ab,p2,ac,0.361360,65
User 1ab,p2,bc,0.361480,66
User 1ab,p2,bd,0.279210,67
User 1ab,p2,ad,0.279170,68
User 1ab,p2,ab,0.213660,69
User 1ab,p2,ab,1.150000,70
User 1ab,p2,ab,1.051240,71
User 1ab,p2,ab,0.279230,72
User 1ab,p2,aa,0.542050,73
User 1ab,p2,bg,0.114930,74
User 1ab,p2,bh,0.722810,75
User 1ab,p2,bg,0.262910,76
User 1ab,p2,bd,0.082030,77
User 1ab,p2,be,0.312160,78
User 1ab,p2,bf,0.213470,79
User 1ab,p2,be,0.919860,80
User 1ab,p2,ad,0.143130,81
User 1ab,p2,be,1.018950,82
User 1ab,p2,bf,0.410460,83
User 1ab,p2,ae,0.213470,84
User 1ab,p2,bg,0.443670,85
User 1ab,p2,bf,0.311920,86
User 1ab,p2,bf,2.431370,87
User 1ab,p2,bc,0.887150,88
User 1ab,p2,bh,0.920140,89
User 1ab,p2,ah,1.462010,90
User 1ab,p2,ai,0.542150,91
User 1ab,p2,ai,0.574860,92
User 1ab,p2,ag,1.577120,93
User 1ab,p2,af,0.082120,94
User 1ab,p2,ad,0.246460,95
User 1ab,p2,ae,0.082250,96
User 1ab,p2,be,0.262880,97
