subj,cond,AOI,duration,order
User 8ba,p1,ah,0.196930,1
User 8ba,p1,ai,1.067910,2
User 8ba,p1,ai,0.973160,3
User 8ba,p1,bi,0.361420,4
User 8ba,p1,bi,0.065860,5
User 8ba,p1,ah,0.903490,6
User 8ba,p1,ah,0.737590,7
User 8ba,p1,ag,0.213550,8
User 8ba,p1,ah,0.591430,9
User 8ba,p1,ag,1.314310,10
User 8ba,p1,ag,0.476390,11
User 8ba,p1,ah,0.065870,12
User 8ba,p1,ag,0.049240,13
User 8ba,p1,ag,3.417030,14
User 8ba,p1,ag,0.312140,15
User 8ba,p1,ag,0.131420,16
User 8ba,p1,ag,1.675730,17
User 8ba,p1,ai,0.246080,18
User 8ba,p1,bi,0.246080,19
User 8ba,p1,af,2.135460,20
User 8ba,p1,af,0.558680,21
User 8ba,p1,af,0.821380,22
User 8ba,p1,ad,1.577090,23
User 8ba,p1,ac,1.117050,24
User 8ba,p1,ac,0.229950,25
User 8ba,p1,ag,0.312170,26
User 8ba,p1,ai,0.476630,27
User 8ba,p1,aa,0.016400,28
User 8ba,p1,af,0.706380,29
User 8ba,p1,ag,1.002080,30
User 8ba,p1,ah,0.312240,31
User 8ba,p1,ah,0.640550,32
User 8ba,p1,ah,0.722850,33
User 8ba,p1,ad,0.706390,34
User 8ba,p1,ae,0.607990,35
User 8ba,p1,ad,0.246460,36
User 8ba,p1,ag,1.182870,37
