aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.081810,637.238764,79.567464,3.795080,0.000000,a,None,None,None
None,3.975490,484.267013,171.336532,2.103050,0.000000,a,None,None,None
None,6.160660,972.955423,297.898228,1.248490,504.811078,a,None,None,None
None,7.491290,508.967642,362.139136,4.222000,468.413871,a,None,None,None
None,11.779160,959.602339,356.276638,0.508970,450.672828,a,None,None,None
None,12.353970,572.716360,331.462895,0.147920,387.680902,a,None,None,None
None,12.567470,542.348320,72.323482,0.246540,260.912731,a,None,None,None
None,12.945560,902.612073,57.474479,0.443490,360.569640,a,None,None,None
None,13.422030,691.213519,16.066698,0.311850,215.415768,a,None,None,None
None,13.816150,665.030866,791.095512,0.377870,775.470950,a,None,None,None
None,14.226770,445.193088,872.336950,0.148000,234.368982,a,None,None,None
None,15.031780,792.404684,508.069211,0.197240,503.236403,a,None,None,None
None,15.294760,615.361648,225.082030,0.164280,333.805304,a,None,None,None
