0.081670 659.402799 165.568968 2.185300 36.255679 0.065920
2.332890 646.895152 131.539083 1.313960 265.257447 0.032840
3.679690 639.774753 396.700945 9.528440 85.849710 0.032710
13.240840 668.276580 477.681304 3.055910 92.390602 0.049320
16.346070 712.913271 558.573758 1.971070 172.367556 0.065920
18.383060 591.952813 681.370916 1.987790 98.415886 0.016360
20.387210 551.493837 771.085786 2.168580 346.406734 0.049430
22.605220 624.972947 432.561864 2.776250 321.486798 0.049320
25.430790 673.553877 750.356852 2.283440 177.461156 0.032960
27.747190 684.569327 573.237903 8.805540 152.576766 0.032960
36.585690 687.325428 420.686032 1.117190 137.016416 0.049070
37.751950 621.735996 540.983682 1.527840 345.815383 0.065790
39.345580 581.519794 884.452656 1.544430 491.555081 0.065560
40.955570 649.316920 397.595441 0.213500 0.000000 0.065560
