subj,cond,AOI,duration,order
User 7ab,p2,ah,0.542000,1
User 7ab,p2,ai,0.426760,2
User 7ab,p2,ai,0.229980,3
User 7ab,p2,ai,0.575190,4
User 7ab,p2,ai,0.131350,5
User 7ab,p2,ai,0.459960,6
User 7ab,p2,ai,0.263190,7
User 7ab,p2,bi,0.197270,8
User 7ab,p2,ah,0.919920,9
User 7ab,p2,ah,1.001960,10
User 7ab,p2,ai,0.295900,11
User 7ab,p2,ai,0.295900,12
User 7ab,p2,bh,0.624020,13
User 7ab,p2,ah,0.771970,14
User 7ab,p2,ah,0.164070,15
User 7ab,p2,bh,0.377930,16
User 7ab,p2,ag,0.805170,17
User 7ab,p2,ag,0.706060,18
User 7ab,p2,bf,0.297370,19
User 7ab,p2,bh,0.049320,20
User 7ab,p2,bg,0.049310,21
User 7ab,p2,ag,0.410640,22
User 7ab,p2,ag,0.969240,23
User 7ab,p2,ag,0.525880,24
User 7ab,p2,ag,0.164060,25
User 7ab,p2,ag,1.001950,26
User 7ab,p2,ag,0.180660,27
User 7ab,p2,bg,0.952630,28
User 7ab,p2,bg,0.229980,29
User 7ab,p2,bf,0.574700,30
User 7ab,p2,be,0.295900,31
User 7ab,p2,ae,0.706540,32
User 7ab,p2,ae,0.279300,33
User 7ab,p2,bd,0.476070,34
User 7ab,p2,ac,0.345210,35
User 7ab,p2,ad,0.114740,36
User 7ab,p2,ab,0.197270,37
User 7ab,p2,ab,0.706540,38
User 7ab,p2,ab,0.280270,39
User 7ab,p2,ab,1.084470,40
User 7ab,p2,ac,0.524900,41
User 7ab,p2,bd,0.328620,42
User 7ab,p2,ad,0.345210,43
User 7ab,p2,ag,0.641120,44
User 7ab,p2,bf,0.344730,45
User 7ab,p2,af,0.624510,46
User 7ab,p2,ae,0.558600,47
User 7ab,p2,be,0.394530,48
User 7ab,p2,bf,0.541990,49
User 7ab,p2,af,1.642580,50
User 7ab,p2,af,0.312500,51
User 7ab,p2,af,0.164550,52
User 7ab,p2,af,1.249020,53
User 7ab,p2,ae,1.330570,54
User 7ab,p2,be,0.624030,55
User 7ab,p2,ae,3.876950,56
User 7ab,p2,ad,0.394040,57
User 7ab,p2,bd,0.146480,58
User 7ab,p2,ad,0.427250,59
User 7ab,p2,ad,0.837890,60
User 7ab,p2,bd,0.837890,61
User 7ab,p2,ad,1.610350,62
User 7ab,p2,ad,1.626460,63
User 7ab,p2,ad,1.463870,64
User 7ab,p2,bd,0.262690,65
User 7ab,p2,ad,0.429200,66
User 7ab,p2,ac,0.476560,67
User 7ab,p2,bc,0.361330,68
User 7ab,p2,ac,0.673340,69
User 7ab,p2,ac,1.643060,70
User 7ab,p2,bc,0.328620,71
User 7ab,p2,ac,3.187010,72
User 7ab,p2,ac,2.595700,73
User 7ab,p2,ac,0.657230,74
User 7ab,p2,ac,1.001950,75
User 7ab,p2,bd,0.361330,76
User 7ab,p2,ad,0.049310,77
User 7ab,p2,ad,1.232420,78
User 7ab,p2,ad,0.115240,79
User 7ab,p2,bd,0.229980,80
User 7ab,p2,ad,0.164550,81
User 7ab,p2,ad,1.183110,82
User 7ab,p2,ad,0.476560,83
User 7ab,p2,ag,0.443850,84
User 7ab,p2,ag,0.936520,85
User 7ab,p2,bg,0.591310,86
User 7ab,p2,ah,0.443360,87
User 7ab,p2,af,0.985840,88
User 7ab,p2,af,1.215330,89
User 7ab,p2,af,0.180180,90
User 7ab,p2,bf,0.246090,91
User 7ab,p2,af,0.312500,92
User 7ab,p2,af,0.723150,93
User 7ab,p2,af,0.279290,94
User 7ab,p2,af,0.607420,95
User 7ab,p2,af,0.197270,96
User 7ab,p2,ag,0.213870,97
User 7ab,p2,ai,0.196780,98
User 7ab,p2,bh,0.229980,99
User 7ab,p2,bh,0.410650,100
User 7ab,p2,ah,0.279300,101
User 7ab,p2,bh,0.312010,102
User 7ab,p2,bg,0.525880,103
User 7ab,p2,bg,0.049310,104
User 7ab,p2,bf,0.098630,105
User 7ab,p2,ad,0.131350,106
User 7ab,p2,ad,0.246580,107
User 7ab,p2,ab,0.276360,108
User 7ab,p2,ab,0.196780,109
User 7ab,p2,ac,0.460450,110
User 7ab,p2,ah,0.131340,111
User 7ab,p2,ad,0.016600,112
