subj,cond,AOI,duration,order
User 8ba,p1,ah,0.016150,1
User 8ba,p1,ah,0.131540,2
User 8ba,p1,ai,0.082160,3
User 8ba,p1,ai,0.016490,4
User 8ba,p1,ai,0.673820,5
User 8ba,p1,ai,0.032910,6
User 8ba,p1,ah,0.032890,7
User 8ba,p1,ai,0.082260,8
User 8ba,p1,ai,0.147740,9
User 8ba,p1,ai,0.098770,10
User 8ba,p1,ai,0.197140,11
User 8ba,p1,ai,0.164500,12
User 8ba,p1,ai,0.032960,13
User 8ba,p1,bh,0.033040,14
User 8ba,p1,bi,0.016770,15
User 8ba,p1,ah,0.049310,16
User 8ba,p1,bi,0.032740,17
User 8ba,p1,ai,0.016260,18
User 8ba,p1,ah,0.312050,19
User 8ba,p1,ah,0.145460,20
User 8ba,p1,ah,0.032990,21
User 8ba,p1,ai,0.032930,22
User 8ba,p1,ah,0.147940,23
User 8ba,p1,ag,0.016350,24
User 8ba,p1,ai,0.016430,25
User 8ba,p1,ah,0.115490,26
User 8ba,p1,ah,0.492790,27
User 8ba,p1,ai,0.032950,28
User 8ba,p1,ag,0.179300,29
User 8ba,p1,ai,0.048950,30
User 8ba,p1,ah,0.065810,31
User 8ba,p1,ah,0.394240,32
User 8ba,p1,ag,0.147890,33
User 8ba,p1,ag,0.032840,34
User 8ba,p1,ag,0.312180,35
User 8ba,p1,ag,0.033030,36
User 8ba,p1,ah,0.081940,37
User 8ba,p1,ag,0.065820,38
User 8ba,p1,ah,0.082280,39
User 8ba,p1,ag,0.016510,40
User 8ba,p1,ah,0.082520,41
User 8ba,p1,ag,0.213500,42
User 8ba,p1,ag,0.082090,43
User 8ba,p1,ag,0.197180,44
User 8ba,p1,ag,0.098740,45
User 8ba,p1,ah,0.065710,46
User 8ba,p1,ag,0.049500,47
User 8ba,p1,ag,0.213620,48
User 8ba,p1,ag,0.016540,49
User 8ba,p1,ah,0.016540,50
User 8ba,p1,ah,0.166840,51
User 8ba,p1,ah,0.263030,52
User 8ba,p1,ah,0.032780,53
User 8ba,p1,ag,0.229760,54
User 8ba,p1,af,0.213560,55
User 8ba,p1,ag,0.032800,56
User 8ba,p1,af,0.345140,57
User 8ba,p1,ag,0.607810,58
User 8ba,p1,ag,0.164260,59
User 8ba,p1,ag,0.328470,60
User 8ba,p1,ag,0.312010,61
User 8ba,p1,bg,0.033050,62
User 8ba,p1,bg,0.032750,63
User 8ba,p1,ag,0.065730,64
User 8ba,p1,ah,0.016310,65
User 8ba,p1,af,0.131290,66
User 8ba,p1,ag,0.032870,67
User 8ba,p1,af,0.016490,68
User 8ba,p1,ag,0.016360,69
User 8ba,p1,ag,0.116010,70
User 8ba,p1,af,0.476470,71
User 8ba,p1,af,0.065720,72
User 8ba,p1,ag,0.049470,73
User 8ba,p1,af,0.032880,74
User 8ba,p1,af,0.213480,75
User 8ba,p1,af,0.032760,76
User 8ba,p1,ag,0.032830,77
User 8ba,p1,ag,0.032660,78
User 8ba,p1,af,0.016510,79
User 8ba,p1,af,0.065710,80
User 8ba,p1,ag,0.065750,81
User 8ba,p1,ah,0.262880,82
User 8ba,p1,ai,0.230070,83
User 8ba,p1,ai,0.066030,84
User 8ba,p1,bi,0.213530,85
User 8ba,p1,af,0.180800,86
User 8ba,p1,af,0.082290,87
User 8ba,p1,ae,0.114990,88
User 8ba,p1,ae,0.213610,89
User 8ba,p1,ae,0.016240,90
User 8ba,p1,af,0.180990,91
User 8ba,p1,ag,0.016270,92
User 8ba,p1,ag,0.163970,93
User 8ba,p1,af,0.065760,94
User 8ba,p1,ag,0.033020,95
User 8ba,p1,af,0.032830,96
User 8ba,p1,af,0.295860,97
User 8ba,p1,af,0.229980,98
User 8ba,p1,bf,0.032890,99
User 8ba,p1,bf,0.016470,100
User 8ba,p1,bf,0.098500,101
User 8ba,p1,bf,0.016390,102
User 8ba,p1,af,0.164420,103
User 8ba,p1,ag,0.131240,104
User 8ba,p1,af,0.197370,105
