aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.081300,753.067619,311.728968,0.229980,0.000000,a,None,None,None
None,0.377200,624.715994,129.385056,2.102780,0.000000,a,None,None,None
None,2.562010,477.477493,135.184669,0.328620,147.352678,a,None,None,None
None,2.939940,720.565461,155.182095,0.328610,243.909117,a,None,None,None
None,3.334230,489.642174,206.073526,2.152100,236.464591,a,None,None,None
None,5.552000,970.222483,207.078147,0.690190,480.581359,a,None,None,None
None,6.340580,483.359087,151.188211,0.394280,490.060865,a,None,None,None
None,6.817140,966.482040,250.187110,1.428950,493.161809,a,None,None,None
None,8.361080,472.948443,286.061489,0.542240,494.835712,a,None,None,None
None,9.001950,971.189662,329.425487,4.386480,500.124733,a,None,None,None
None,13.437740,979.894253,479.131944,0.246340,149.959305,a,None,None,None
None,13.815430,496.380175,517.791298,2.579350,485.057120,a,None,None,None
None,16.444090,929.708634,636.279810,0.180670,449.236108,a,None,None,None
None,16.690430,509.238447,672.005312,1.659180,421.985176,a,None,None,None
None,18.415530,955.858822,709.667768,0.213380,448.205555,a,None,None,None
None,18.710940,927.971667,339.186648,0.312250,371.529210,a,None,None,None
None,19.105220,486.835180,407.477741,2.218020,446.391167,a,None,None,None
None,21.372560,676.113764,610.574803,0.147950,277.623484,a,None,None,None
None,21.602540,964.962786,605.057676,0.164550,288.901707,a,None,None,None
None,21.898190,530.754220,571.690387,0.114990,435.488754,a,None,None,None
None,22.111820,633.893484,153.292450,0.049310,430.922895,a,None,None,None
