0.082200 638.267314 138.893410 2.234210 53.555560 0.049330
2.365740 691.675814 142.859538 2.940500 31.022964 0.067830
5.374070 721.783608 135.379896 1.903670 228.600403 0.066190
7.343930 602.888753 330.628859 16.066270 136.288246 0.032900
23.443100 647.811565 459.300639 2.874970 32.168531 0.049620
26.367690 647.854015 491.469142 1.773930 112.106363 0.032860
28.174480 712.271850 583.219779 2.710760 62.295794 0.065640
30.950880 650.400869 575.957012 5.207700 82.276880 0.016550
36.175130 612.103150 648.777131 2.694120 57.705120 0.049500
38.918750 610.021838 706.444704 6.620360 43.495979 0.033020
45.572130 571.985203 727.542443 3.121210 94.553700 0.016670
48.710010 617.533318 810.402394 2.498710 115.185437 0.047460
51.256180 661.042785 917.054216 5.027160 154.195798 0.049290
56.332630 695.408423 766.736729 0.607750 278.305852 0.049260
56.989640 612.146281 501.177765 4.912260 255.241381 0.081850
61.983750 531.645426 258.963450 1.215790 177.859517 0.016330
63.215870 611.802759 417.736274 2.907890 0.000000 0.016330
