0.213500 653.985266 397.686959 6.390930 210.080627 0.049130
6.653560 569.900467 205.167827 0.525760 309.668263 0.016600
7.195920 856.643849 88.237652 0.788210 60.092481 0.082030
8.066160 804.542080 118.179461 1.084600 244.294165 0.049440
9.200200 598.355654 249.201583 3.367790 162.843031 0.032720
12.600710 651.812705 403.020296 4.074160 94.223671 0.049130
16.724000 597.437831 479.971405 2.940860 113.837631 0.033080
19.697940 604.564568 593.585734 1.642580 231.319527 0.049430
21.389950 611.092076 824.813145 1.067570 374.030442 0.065670
22.523190 663.381290 454.455736 1.084720 0.000000 0.065670
