0.098480 -2.191024
0.180420 -2.138747
0.492750 1.714022
1.938460 0.006990
2.382660 0.075380
3.285640 0.602572
3.909880 -0.728881
4.172640 1.353077
5.651260 -0.054827
6.932750 -1.644223
7.080490 0.769687
8.509990 0.474115
9.462600 1.733226
10.908570 1.611536
12.830370 1.518096
13.816100 0.903279
16.017440 2.613364
18.038330 0.394822
18.958250 2.440967
20.896840 -1.642833
21.389770 0.774156
22.441010 -0.004291
23.065350 -1.633245
23.426740 0.583506
24.314000 -5.279421
24.724610 -0.361187
25.480220 -0.229573
25.693880 -0.457888
26.367370 0.338163
26.975200 -0.787980
27.402540 -1.059908
27.698120 0.957459
29.061800 -0.874817
29.965210 1.269991
31.559190 1.269991
