0.098270 1.420547
2.595340 -1.290982
2.809080 0.760003
3.728880 1.225643
5.338870 -0.807817
5.651120 0.386877
6.768430 -0.919888
7.014890 0.587985
7.474730 0.478157
8.016720 -1.267736
8.410890 0.308734
9.363770 -1.401175
9.692380 -1.207999
10.218140 -0.885003
11.039310 0.397771
11.565430 -2.867042
12.403080 -1.529158
12.764530 0.968802
13.257570 -0.083659
13.635250 -0.109320
13.717410 0.729225
14.358030 -0.151966
15.179320 2.620968
19.023680 0.301053
19.960210 -0.156273
20.305180 -0.497224
20.962280 0.084273
21.520750 1.313069
23.459350 -1.893079
23.590700 2.423917
25.348630 0.647357
25.709960 -0.715127
26.038450 -1.277751
26.580570 1.140195
27.664920 0.629601
27.746830 3.959128
30.901370 -0.554460
31.887080 0.485503
32.297610 0.592124
33.414920 -0.801021
33.694210 -1.316743
34.811280 0.631341
35.714720 -0.088728
35.796880 2.412202
38.228270 2.870598
42.253420 -1.193211
42.812010 2.444852
45.456790 2.723752
48.003420 -0.661163
49.021610 -0.416011
49.399540 0.443645
49.925290 -1.428309
50.615230 -0.447026
51.682860 -2.111071
52.504520 0.240673
53.210820 -1.609180
54.525270 -1.040445
54.722170 -4.199515
55.149410 0.168738
55.215210 -0.680935
55.280880 -0.461818
55.724370 0.709666
56.003780 0.470480
56.693600 0.246468
57.252200 0.246468
