0.098510 1.088087
1.297910 1.990838
3.532100 -0.561224
4.928650 -1.492289
5.750060 0.590681
8.280030 -1.063685
9.019230 1.108886
11.056270 -0.029791
12.847110 -1.581777
13.126400 0.269992
15.294740 -1.353491
15.902770 3.185993
19.024050 -1.380604
19.681270 -2.213344
19.779910 3.935107
23.706240 0.700023
24.116940 2.205899
25.694030 0.823613
28.010380 -1.127624
28.618410 0.348100
29.883120 1.778898
32.316890 -1.660707
32.988400 -1.227048
33.382390 1.643690
34.318910 -1.180058
35.074460 -1.502869
35.748170 -2.467030
36.323120 0.388519
36.635190 0.388519
