subj,cond,AOI,duration,order
User 7ab,p1,ah,1.100830,1
User 7ab,p1,ai,0.410640,2
User 7ab,p1,ai,0.197270,3
User 7ab,p1,ah,0.197260,4
User 7ab,p1,bi,0.196780,5
User 7ab,p1,ah,0.328370,6
User 7ab,p1,ai,0.115240,7
User 7ab,p1,ah,0.542240,8
User 7ab,p1,ah,0.312260,9
User 7ab,p1,ag,0.492680,10
User 7ab,p1,ag,0.443610,11
User 7ab,p1,ag,0.443610,12
User 7ab,p1,af,0.065920,13
User 7ab,p1,af,0.786380,14
User 7ab,p1,ae,0.410640,15
User 7ab,p1,ad,0.197030,16
User 7ab,p1,ad,0.312010,17
User 7ab,p1,ac,0.805180,18
User 7ab,p1,ab,0.246340,19
User 7ab,p1,ac,0.230220,20
User 7ab,p1,ad,0.492920,21
User 7ab,p1,ad,0.114990,22
User 7ab,p1,ad,0.739500,23
User 7ab,p1,ac,1.264890,24
User 7ab,p1,ac,0.230220,25
User 7ab,p1,ae,0.936280,26
User 7ab,p1,af,1.347170,27
User 7ab,p1,ag,0.328370,28
User 7ab,p1,ag,0.295900,29
User 7ab,p1,ag,0.459960,30
User 7ab,p1,ag,1.199220,31
User 7ab,p1,af,2.101570,32
User 7ab,p1,af,0.558590,33
User 7ab,p1,ae,1.494880,34
User 7ab,p1,be,0.197260,35
User 7ab,p1,ad,1.494870,36
User 7ab,p1,ad,0.459960,37
User 7ab,p1,ad,1.166260,38
User 7ab,p1,ad,0.558840,39
User 7ab,p1,ac,0.279300,40
User 7ab,p1,ac,0.558600,41
User 7ab,p1,ac,2.316410,42
User 7ab,p1,ah,0.098880,43
User 7ab,p1,ag,0.821050,44
User 7ab,p1,af,0.443600,45
User 7ab,p1,ah,0.410650,46
User 7ab,p1,bh,0.197270,47
User 7ab,p1,ah,0.197020,48
User 7ab,p1,ai,0.378420,49
User 7ab,p1,ag,0.049560,50
User 7ab,p1,ag,1.971430,51
User 7ab,p1,ag,0.755610,52
User 7ab,p1,ag,1.675540,53
User 7ab,p1,ag,0.227540,54
User 7ab,p1,af,0.640380,55
User 7ab,p1,af,0.180900,56
User 7ab,p1,ae,0.542230,57
User 7ab,p1,ac,0.755610,58
User 7ab,p1,ac,0.361820,59
User 7ab,p1,ac,0.180660,60
User 7ab,p1,ab,2.152340,61
User 7ab,p1,ab,0.229010,62
User 7ab,p1,ac,1.297850,63
User 7ab,p1,ac,0.328610,64
User 7ab,p1,ad,0.903560,65
User 7ab,p1,ad,0.887210,66
User 7ab,p1,ad,0.295890,67
User 7ab,p1,ac,0.180660,68
User 7ab,p1,ad,0.755860,69
User 7ab,p1,ad,1.002190,70
User 7ab,p1,ad,0.427240,71
User 7ab,p1,ad,0.541990,72
User 7ab,p1,ac,0.903560,73
User 7ab,p1,ac,0.131350,74
User 7ab,p1,ae,5.520020,75
User 7ab,p1,ae,0.262940,76
User 7ab,p1,ae,0.689940,77
User 7ab,p1,ae,0.821530,78
User 7ab,p1,af,2.513670,79
User 7ab,p1,ag,0.492680,80
User 7ab,p1,ah,1.002190,81
User 7ab,p1,bh,0.147950,82
User 7ab,p1,af,0.049070,83
User 7ab,p1,ag,0.427250,84
User 7ab,p1,ag,0.591550,85
User 7ab,p1,ab,0.344970,86
User 7ab,p1,ai,0.476320,87
User 7ab,p1,ae,0.082030,88
User 7ab,p1,ag,2.069830,89
User 7ab,p1,ah,0.689940,90
User 7ab,p1,bh,0.100090,91
User 7ab,p1,ag,0.788580,92
User 7ab,p1,ag,0.262700,93
User 7ab,p1,ag,0.345220,94
User 7ab,p1,af,0.969230,95
User 7ab,p1,af,2.233890,96
User 7ab,p1,af,0.345220,97
User 7ab,p1,ae,0.377930,98
User 7ab,p1,af,0.263180,99
User 7ab,p1,af,0.558590,100
User 7ab,p1,ae,1.165040,101
User 7ab,p1,ah,0.443360,102
User 7ab,p1,ah,0.821290,103
User 7ab,p1,bi,0.361320,104
User 7ab,p1,ah,1.725100,105
User 7ab,p1,bh,0.114740,106
User 7ab,p1,ah,0.951170,107
User 7ab,p1,ag,0.016120,108
User 7ab,p1,ah,0.640620,109
User 7ab,p1,bh,0.131350,110
User 7ab,p1,ai,0.197260,111
User 7ab,p1,ai,0.213870,112
User 7ab,p1,ac,1.166500,113
User 7ab,p1,ae,0.147950,114
