subj,cond,AOI,duration,order
User 14ba,p1,af,0.016510,1
User 14ba,p1,ag,0.246770,2
User 14ba,p1,ai,1.232230,3
User 14ba,p1,ai,0.394400,4
User 14ba,p1,ai,0.853730,5
User 14ba,p1,ai,0.607750,6
User 14ba,p1,ai,0.197130,7
User 14ba,p1,ai,1.429370,8
User 14ba,p1,ai,1.166320,9
User 14ba,p1,ag,0.065620,10
User 14ba,p1,ai,1.347230,11
User 14ba,p1,ah,0.607960,12
User 14ba,p1,ah,1.413090,13
User 14ba,p1,ag,1.872630,14
User 14ba,p1,ai,0.969240,15
User 14ba,p1,ai,2.119460,16
User 14ba,p1,af,1.988070,17
User 14ba,p1,af,0.854290,18
User 14ba,p1,ag,1.889250,19
User 14ba,p1,ag,0.410750,20
User 14ba,p1,ae,1.018620,21
User 14ba,p1,ad,0.575120,22
User 14ba,p1,ad,0.279290,23
User 14ba,p1,ac,0.854570,24
User 14ba,p1,ac,0.279430,25
User 14ba,p1,ah,0.673460,26
User 14ba,p1,ai,0.180710,27
User 14ba,p1,ai,0.607860,28
User 14ba,p1,ah,0.575010,29
User 14ba,p1,ai,0.377920,30
User 14ba,p1,ag,0.279050,31
User 14ba,p1,ah,1.281590,32
User 14ba,p1,ah,0.837780,33
User 14ba,p1,af,1.199660,34
User 14ba,p1,ae,0.229840,35
