subj,cond,AOI,duration,order
User 2ab,p2,ah,0.065800,1
User 2ab,p2,ag,0.164240,2
User 2ab,p2,af,0.492920,3
User 2ab,p2,ai,0.164250,4
User 2ab,p2,bh,0.114930,5
User 2ab,p2,bg,0.131410,6
User 2ab,p2,bh,0.016360,7
User 2ab,p2,ai,0.115170,8
User 2ab,p2,ag,0.065740,9
User 2ab,p2,ah,0.427070,10
User 2ab,p2,ah,0.065920,11
User 2ab,p2,ai,0.147820,12
User 2ab,p2,ag,0.279170,13
User 2ab,p2,ai,0.098390,14
User 2ab,p2,ah,0.312070,15
User 2ab,p2,ag,0.427120,16
User 2ab,p2,ah,0.049260,17
User 2ab,p2,bh,0.098450,18
User 2ab,p2,bi,0.049260,19
User 2ab,p2,bf,0.131650,20
User 2ab,p2,bg,0.049070,21
User 2ab,p2,bi,0.114930,22
User 2ab,p2,bf,0.049130,23
User 2ab,p2,bh,0.624270,24
User 2ab,p2,ag,0.213500,25
User 2ab,p2,ai,0.098630,26
User 2ab,p2,ag,0.180850,27
User 2ab,p2,ah,0.049260,28
User 2ab,p2,ag,0.246400,29
User 2ab,p2,ah,0.049260,30
User 2ab,p2,bh,0.377860,31
User 2ab,p2,bh,0.492800,32
User 2ab,p2,bh,0.131410,33
User 2ab,p2,bi,0.098520,34
User 2ab,p2,bg,0.032660,35
User 2ab,p2,bh,0.163510,36
User 2ab,p2,ae,1.182800,37
User 2ab,p2,be,0.361450,38
User 2ab,p2,ae,0.098690,39
User 2ab,p2,ae,0.542300,40
User 2ab,p2,ac,0.181570,41
User 2ab,p2,bf,0.509160,42
User 2ab,p2,bg,0.049380,43
User 2ab,p2,be,0.903440,44
User 2ab,p2,ad,0.574890,45
User 2ab,p2,ae,0.985720,46
User 2ab,p2,ad,0.542420,47
User 2ab,p2,ai,0.098330,48
User 2ab,p2,ah,0.805300,49
User 2ab,p2,ai,0.114990,50
User 2ab,p2,af,0.080320,51
User 2ab,p2,af,0.213740,52
User 2ab,p2,ag,0.229620,53
User 2ab,p2,ah,0.033090,54
User 2ab,p2,ag,0.427000,55
User 2ab,p2,ah,0.509340,56
User 2ab,p2,ai,0.591980,57
User 2ab,p2,ah,0.180840,58
User 2ab,p2,ah,1.856570,59
User 2ab,p2,ag,0.295960,60
User 2ab,p2,bi,0.115050,61
User 2ab,p2,ag,0.147830,62
User 2ab,p2,af,0.164130,63
User 2ab,p2,ah,0.427000,64
User 2ab,p2,ai,0.016540,65
User 2ab,p2,af,0.131530,66
User 2ab,p2,aj,0.032900,67
User 2ab,p2,ad,0.361390,68
User 2ab,p2,ac,0.886040,69
User 2ab,p2,ac,0.460020,70
User 2ab,p2,ad,0.279240,71
User 2ab,p2,bc,0.344970,72
User 2ab,p2,ab,0.115170,73
User 2ab,p2,ab,1.018550,74
User 2ab,p2,ab,0.098880,75
User 2ab,p2,af,0.377870,76
User 2ab,p2,be,0.509270,77
User 2ab,p2,bd,1.330690,78
User 2ab,p2,ac,0.328610,79
User 2ab,p2,bg,0.034370,80
User 2ab,p2,bf,0.607850,81
User 2ab,p2,bg,0.197380,82
User 2ab,p2,ai,0.032900,83
User 2ab,p2,af,0.014410,84
User 2ab,p2,ag,0.067140,85
User 2ab,p2,af,0.509090,86
