0.082150 615.425071 202.678969 1.133550 145.755648 0.033080
1.248780 746.715745 139.374405 3.449710 79.655832 0.065790
4.764280 814.531603 181.160299 2.825810 207.301489 0.082030
7.672120 634.089110 283.211333 2.316410 122.014523 0.016470
10.005000 718.114156 371.683563 1.527710 72.080933 0.049320
11.582030 686.195047 436.311973 4.386480 202.370862 0.065670
16.034180 606.440498 622.304386 13.652100 171.335768 0.049070
29.735350 656.765311 786.082768 3.368040 217.787218 0.065560
33.168950 579.879779 582.318475 3.844360 154.549806 0.049310
37.062620 559.705937 735.545949 0.180420 390.814811 0.049440
37.292480 564.953427 344.766369 0.722900 555.583319 0.082030
38.097410 1119.035271 385.584676 4.336790 562.217356 0.082400
42.516600 561.868023 460.771194 1.199340 535.355884 0.115240
43.831180 1094.990244 411.918157 1.133300 343.182573 0.049190
45.013670 845.675845 176.086419 0.164430 306.816852 0.033690
45.211790 1141.724602 256.657591 1.165530 353.441210 0.082150
46.459470 801.874814 159.586429 2.792850 274.324792 0.098510
49.350830 586.164671 329.065707 0.115970 413.324041 0.081300
49.548100 606.574324 741.885533 2.053460 553.311527 0.065920
51.667480 1159.584390 760.147857 0.722780 548.436694 0.081910
52.472170 615.349693 827.907744 2.415040 269.397679 0.032960
54.920170 883.217418 856.578138 0.197260 281.787141 0.049320
55.166750 1152.397443 773.234832 0.361200 546.323078 0.098510
55.626460 606.316671 789.504287 4.715210 525.495646 0.065800
60.407470 1131.349344 767.450587 0.525880 521.710946 0.065430
60.998780 616.236627 684.739042 2.513430 543.869730 0.065670
63.577880 1072.516002 388.760302 0.542240 492.355737 0.065790
64.185910 625.048557 183.365422 2.020390 0.000000 0.065790
