0.032840 -0.036805
0.279660 -0.267955
0.525760 -0.198757
0.624390 -0.288666
0.673710 -0.091058
1.150020 -0.265628
1.265140 -0.295009
1.577270 -0.826672
1.675900 -0.682381
1.840090 0.032310
2.070070 3.458726
3.745850 1.023606
4.370240 0.691372
4.863040 -0.926608
4.912350 -1.540319
5.323120 0.277939
5.815550 0.616366
6.357790 0.505693
6.834470 -0.792966
6.900020 2.291086
7.869260 0.191553
8.181640 -0.564661
8.625000 0.262102
8.953610 -1.167762
9.052000 -0.218138
9.150760 -0.117153
9.610600 0.450914
9.955570 -0.735142
10.037840 -0.863568
10.087040 -0.341283
10.234990 -0.373766
10.350100 0.734964
10.974240 1.374087
11.795780 1.086121
12.305180 1.567448
13.241210 2.024999
14.342160 -6.548117
14.719850 -0.013082
15.015380 1.375655
15.952150 -2.979684
16.231320 2.062416
17.052610 -0.064016
17.331910 1.052249
17.972660 0.180413
18.925540 -0.507345
19.204710 -0.507345
