0.114930 662.424003 235.191055 0.197330 202.131301 0.049310
0.361570 460.419941 228.020154 0.345280 184.954976 0.048830
0.755680 485.923904 44.832024 0.492920 180.239780 0.082390
1.330990 665.919191 35.447189 0.952640 237.494333 0.082150
2.365780 470.292426 170.108716 0.065740 87.777367 0.032840
2.464360 468.561017 82.348427 0.279110 126.126676 0.016540
2.760010 593.952140 95.950074 0.164250 183.389546 0.049250
2.973510 776.658865 111.760777 0.148010 188.203772 0.049320
3.170840 964.857647 110.390391 0.279050 471.643368 0.100830
3.550720 493.413026 96.699650 0.162170 72.931883 0.032780
3.745670 495.056144 169.613021 1.084230 493.388376 0.098750
4.928650 988.216190 184.621621 0.739380 528.027663 0.082030
5.750060 475.601258 311.267363 1.954770 45.986938 0.032900
7.737730 463.676494 266.853419 0.460080 503.885241 0.098450
8.296260 967.558773 265.125707 0.641000 546.951426 0.098380
9.035640 422.014981 304.340926 0.246400 186.821360 0.049200
9.331240 608.484820 315.796033 0.312190 159.922529 0.065920
9.709350 449.119343 302.459614 0.985540 213.169119 0.066340
10.761230 657.377762 347.951421 0.163940 109.621076 0.032900
10.958070 762.721846 378.273104 0.034970 327.464048 0.079710
11.072750 469.175411 523.404744 1.708680 478.537924 0.098510
12.879940 942.701961 592.478267 0.180670 485.307775 0.082330
13.142940 466.106704 500.932662 0.788460 27.538818 0.016230
13.947630 454.149205 525.740014 0.230100 44.048440 0.032780
14.210510 495.945906 511.836745 1.018490 477.305724 0.082400
15.311400 972.891377 493.295651 0.509100 522.009677 0.098630
15.919130 462.680532 603.654143 0.575010 125.696678 0.016480
16.510620 588.117466 611.730670 0.476260 167.929858 0.082270
17.069150 426.574899 657.604805 0.230230 206.280184 0.016290
17.315670 632.710262 649.876535 0.558600 119.133753 0.065790
17.940060 513.780364 656.842908 1.035040 105.031947 0.065430
19.040530 451.174710 741.177017 0.344970 86.591544 0.016480
19.401980 522.214516 790.689050 0.229860 62.105000 0.180900
19.812740 483.346763 742.250131 1.478580 35.948370 0.016300
21.307620 510.232383 766.113256 0.542230 91.931996 0.016180
21.866030 601.865413 758.705165 0.985840 114.934136 0.098690
22.950560 488.187222 775.649915 0.722660 210.996861 0.065670
23.738890 693.275188 825.234202 0.328610 213.017936 0.082160
24.149660 482.381088 855.239523 0.887270 251.910179 0.065670
25.102600 729.305924 805.371061 0.525760 191.200315 0.082030
25.710390 545.313731 857.375228 1.035220 47.024017 0.065490
26.811100 506.605173 884.075523 0.180600 198.354424 0.065920
27.057620 704.558010 896.691076 0.903380 318.820943 0.065790
28.026790 975.049874 727.928091 0.509340 530.159840 0.115050
28.651180 471.773570 894.608677 0.558600 249.797878 0.032900
29.242680 721.571041 895.059814 0.575130 225.323089 0.081790
29.899600 523.406514 787.815632 0.361390 113.281583 0.065910
30.326900 439.495287 711.712917 0.328370 180.674773 0.049560
30.704830 606.806886 643.520524 0.591310 154.285841 0.065620
31.361760 453.858933 663.794751 0.542290 145.224510 0.032720
31.936770 599.083384 663.926312 0.197080 85.083963 0.049260
32.183110 678.398344 694.722706 0.066040 265.898725 0.082150
32.331300 488.733911 508.364087 0.591250 348.395400 0.082210
33.004760 507.925472 160.497678 0.295660 483.371125 0.098750
33.399170 991.068057 175.359929 0.656920 232.287438 0.065680
34.121770 780.770519 76.707007 0.147760 219.538457 0.065740
34.335270 966.358044 193.986181 0.657100 491.095935 0.098630
35.091000 475.463302 208.042158 0.558480 527.668538 0.098690
35.748170 1003.128913 209.799869 0.492860 421.879310 0.114930
36.355960 972.903738 630.595058 0.230040 0.000000 0.114930
