aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082210,680.350077,209.805666,0.279300,0.000000,a,None,None,None
None,0.394410,639.162549,79.923374,1.396480,0.000000,a,None,None,None
None,1.823670,772.250300,105.409240,1.478450,135.506010,a,None,None,None
None,3.368100,671.996937,132.251655,0.985600,103.784643,a,None,None,None
None,4.403080,537.482553,346.073610,3.105770,252.614227,a,None,None,None
None,7.590030,972.415406,299.207899,0.887200,437.450547,a,None,None,None
None,8.543150,520.700734,264.276628,1.149720,453.063283,a,None,None,None
None,9.709410,536.397114,641.846228,4.320560,377.895725,a,None,None,None
None,14.062930,579.468867,852.343871,2.234130,214.859101,a,None,None,None
None,16.346250,452.222389,863.679133,0.312260,127.750360,a,None,None,None
None,16.740660,989.858256,700.691678,0.377870,561.798217,a,None,None,None
None,17.200680,500.128418,757.084608,2.185310,492.965999,a,None,None,None
None,19.419070,528.578860,555.485593,4.172180,203.596636,a,None,None,None
None,23.624270,505.898889,363.562417,0.903560,193.258600,a,None,None,None
None,24.544310,706.905551,408.949613,0.312010,206.067163,a,None,None,None
None,24.922060,979.329763,298.595908,0.607850,293.926677,a,None,None,None
None,25.595700,767.934168,198.530293,4.747620,233.882930,a,None,None,None
None,30.359800,991.993978,299.922835,0.147890,245.933418,a,None,None,None
None,30.852780,933.847650,656.074524,0.016180,360.867040,a,None,None,None
None,30.951170,957.160561,329.189416,0.279360,327.715373,a,None,None,None
