0.049190 681.945600 351.695400 0.082280 39.975415 0.016480
0.147950 655.874400 321.391500 0.115110 154.519682 0.049070
0.312130 502.676160 341.556600 0.166260 222.781874 0.047240
0.525630 461.664000 122.582250 0.032840 114.369758 0.049440
0.607910 513.559200 224.500500 0.016360 108.185665 0.032710
0.656980 495.264000 117.873000 0.016480 124.100855 0.017090
0.690550 480.396000 241.080000 0.015750 87.947354 0.082150
0.788450 454.960800 156.891000 0.032960 77.792632 0.016360
0.837770 462.000000 79.417500 0.131590 31.393053 0.032960
1.002320 474.600000 108.171000 0.032960 80.220200 0.016230
1.051510 467.766600 28.242375 0.065680 90.219782 0.032830
1.150020 508.082400 108.953250 0.032840 229.230383 0.065680
1.248540 713.165600 6.545000 0.115230 100.198851 0.131100
1.494870 615.658400 29.613500 0.049440 71.375933 0.098510
1.642820 552.778800 63.387450 0.344970 140.509502 0.032960
2.020750 691.137600 87.877500 0.131350 67.443560 0.016360
2.168460 711.570720 152.151300 0.082150 126.760039 0.032840
2.283450 680.416800 29.279250 0.032830 141.902586 0.049320
2.365600 766.857000 141.815625 0.065670 121.636778 0.032960
2.464230 773.673600 20.370000 0.065680 148.988248 0.049310
2.579220 895.360800 106.333500 0.246340 209.273090 0.049320
2.874880 689.791200 67.137000 0.016480 64.943919 0.016350
2.907710 685.669600 131.950000 0.065800 77.822877 0.032960
3.006470 638.540000 70.021000 0.049190 48.295621 0.016480
3.072140 611.200800 30.208500 0.016360 144.745308 0.295660
3.384160 639.878400 172.084500 0.032950 159.671644 0.164310
3.581420 608.328000 15.561000 0.032720 85.904887 0.032950
3.647090 605.918880 101.432100 0.082280 64.557977 0.016480
3.745850 635.392800 43.995000 0.016360 182.238723 0.049310
3.811520 477.478400 134.956500 0.098390 142.049348 0.049680
3.959590 481.304880 276.954300 0.229740 32.923980 0.032720
4.222050 470.482800 245.859750 0.361450 146.353957 0.114990
4.698490 505.856400 103.845000 0.065670 73.056131 0.049320
4.813480 457.684500 158.769187 0.180660 179.147748 0.065800
5.059940 469.526400 337.525125 0.082150 285.835301 0.065670
5.207760 438.278400 53.403000 0.016610 192.472213 0.049070
5.273440 503.563200 234.465000 0.032830 125.831245 0.032840
5.339110 465.304000 114.591167 0.213870 51.543687 0.016230
5.569210 414.590400 105.378000 0.016480 154.824641 0.049440
5.635130 473.039280 248.746050 0.213380 155.891543 0.032720
5.881230 428.206800 99.440250 0.032950 83.209989 0.032840
