subj,cond,AOI,duration,order
User 19ab,p1,af,0.213440,1
User 19ab,p1,ah,0.887390,2
User 19ab,p1,ai,0.509280,3
User 19ab,p1,bh,1.034790,4
User 19ab,p1,ai,1.363710,5
User 19ab,p1,af,1.264520,6
User 19ab,p1,bf,0.394350,7
User 19ab,p1,ag,0.870910,8
User 19ab,p1,ah,0.180730,9
User 19ab,p1,ai,0.195430,10
User 19ab,p1,ah,0.460020,11
User 19ab,p1,af,0.608210,12
User 19ab,p1,ae,0.952760,13
User 19ab,p1,af,0.328610,14
User 19ab,p1,bf,1.104740,15
User 19ab,p1,ae,0.443730,16
User 19ab,p1,ae,0.492920,17
User 19ab,p1,ae,1.807250,18
User 19ab,p1,ad,0.147830,19
User 19ab,p1,bd,0.345090,20
User 19ab,p1,ac,0.313470,21
User 19ab,p1,ac,1.396490,22
User 19ab,p1,ab,1.380000,23
User 19ab,p1,ac,0.131350,24
User 19ab,p1,af,1.018920,25
User 19ab,p1,af,0.412840,26
User 19ab,p1,ag,0.476440,27
User 19ab,p1,ag,0.049560,28
User 19ab,p1,ae,0.443730,29
User 19ab,p1,ae,0.772100,30
User 19ab,p1,ae,0.983400,31
User 19ab,p1,bd,0.197020,32
User 19ab,p1,be,1.757810,33
User 19ab,p1,ad,5.207770,34
User 19ab,p1,ad,1.807380,35
User 19ab,p1,bd,0.196900,36
User 19ab,p1,bd,0.377560,37
User 19ab,p1,ae,0.821410,38
User 19ab,p1,ae,0.821290,39
User 19ab,p1,ae,2.035880,40
User 19ab,p1,bd,0.394400,41
User 19ab,p1,ae,1.018920,42
User 19ab,p1,bd,0.197020,43
User 19ab,p1,be,0.393920,44
User 19ab,p1,ad,2.069950,45
User 19ab,p1,bd,0.640750,46
User 19ab,p1,ac,0.919930,47
User 19ab,p1,bc,0.624390,48
User 19ab,p1,ac,2.036250,49
User 19ab,p1,ab,0.394280,50
User 19ab,p1,bb,1.248420,51
User 19ab,p1,ab,0.673460,52
User 19ab,p1,bb,0.427130,53
User 19ab,p1,ab,0.427370,54
User 19ab,p1,ab,0.180660,55
User 19ab,p1,bb,0.279780,56
User 19ab,p1,ab,0.246340,57
User 19ab,p1,ba,0.180910,58
User 19ab,p1,bb,0.706660,59
User 19ab,p1,ae,0.147950,60
User 19ab,p1,ag,0.164300,61
User 19ab,p1,ag,2.299930,62
User 19ab,p1,ag,1.199340,63
User 19ab,p1,ah,0.328490,64
User 19ab,p1,ae,0.197140,65
User 19ab,p1,bf,0.427250,66
User 19ab,p1,ae,2.069950,67
User 19ab,p1,ae,1.034790,68
User 19ab,p1,ad,0.229980,69
User 19ab,p1,af,1.166750,70
User 19ab,p1,ae,0.837520,71
User 19ab,p1,af,0.131230,72
