aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082030,734.218079,127.133038,1.512700,0.000000,a,None,None,None
None,1.642820,748.902729,179.289126,1.248780,0.000000,a,None,None,None
None,2.956790,756.566049,192.514444,1.528070,15.285140,a,None,None,None
None,4.583500,602.693706,298.405458,5.174800,186.787593,a,None,None,None
None,9.774660,663.612588,424.454709,4.090820,139.998299,a,None,None,None
None,13.914790,545.020097,368.827632,0.328620,130.990651,a,None,None,None
None,14.292720,582.709545,615.972316,5.536140,250.001978,a,None,None,None
None,19.894530,604.843879,465.637872,3.449950,151.955170,a,None,None,None
None,23.361080,723.800838,394.464076,0.952640,138.623473,a,None,None,None
None,24.379390,1081.478804,393.117289,0.082520,357.680502,a,None,None,None
None,24.855960,1347.016593,473.653516,0.034180,277.482253,a,None,None,None
None,24.987300,822.124489,484.694883,0.065920,525.008221,a,None,None,None
None,25.103760,600.584316,575.259231,5.337650,239.336478,a,None,None,None
None,30.458010,518.364575,580.392417,0.312250,82.379824,a,None,None,None
None,30.819340,815.680645,638.492680,1.002190,302.939740,a,None,None,None
None,31.838130,590.512336,525.670506,1.297610,251.852358,a,None,None,None
None,33.185060,621.130792,813.162921,0.838130,289.118278,a,None,None,None
None,34.055660,475.642553,779.050342,0.197270,149.433918,a,None,None,None
None,34.285890,519.667257,554.605255,0.279050,228.722040,a,None,None,None
None,34.597900,619.782743,357.208273,2.234130,221.333863,a,None,None,None
