0.082150 0.936049
1.248780 2.243021
4.764280 1.136242
7.672120 1.399824
10.005000 1.424959
11.582030 1.360420
16.034180 5.179277
29.735350 0.810063
33.168950 1.514096
37.062620 -2.117785
37.292480 -1.514601
38.097410 -0.189854
42.516600 -1.219008
43.831180 -0.738473
45.013670 -0.356389
45.211790 -0.266562
46.459470 0.520544
49.350830 -2.350531
49.548100 -0.976660
51.667480 -1.497173
52.472170 0.811529
54.920170 -0.212188
55.166750 -1.588693
55.626460 0.212242
60.407470 -1.438238
60.998780 -1.406027
63.577880 -1.568361
64.185910 -1.568361
