aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.098280,500.875405,289.677053,0.246570,0.000000,a,None,None,None
None,0.377750,491.634150,207.075848,0.574830,0.000000,a,None,None,None
None,1.018460,692.141342,82.900658,1.971390,235.844466,a,None,None,None
None,3.088350,470.099887,137.570760,0.476470,228.672752,a,None,None,None
None,3.827760,426.590568,337.892045,0.049240,204.991897,a,None,None,None
None,3.893390,515.087011,226.271428,3.318650,142.445718,a,None,None,None
None,7.277600,974.210326,203.305134,3.137930,459.697366,a,None,None,None
None,10.497600,487.512508,283.701592,1.363450,493.293377,a,None,None,None
None,11.877440,491.906821,378.159040,1.051880,94.559608,a,None,None,None
None,13.027590,944.280162,361.268288,0.739290,452.688566,a,None,None,None
None,13.783390,976.417038,175.871782,0.065720,188.161215,a,None,None,None
None,13.881900,999.234982,371.217047,1.166490,196.673412,a,None,None,None
None,15.163360,563.150531,411.370476,3.252630,437.929156,a,None,None,None
None,18.481750,531.584789,439.466520,1.889360,42.258535,a,None,None,None
None,20.436740,514.377760,477.845886,0.493020,42.060166,a,None,None,None
None,20.962430,510.346559,301.330668,1.741380,176.561243,a,None,None,None
None,22.802550,951.581793,272.719174,0.147680,442.161904,a,None,None,None
None,23.328220,500.026784,613.373662,6.625410,565.638936,a,None,None,None
None,30.030900,759.337398,874.443807,0.262970,367.966868,a,None,None,None
None,30.343110,553.950980,889.783536,1.905820,205.958462,a,None,None,None
None,32.314610,615.565783,894.277826,0.936200,61.778496,a,None,None,None
None,33.333050,510.604506,930.430673,0.460190,111.013053,a,None,None,None
None,33.924380,1004.666646,746.151732,0.444030,527.310275,a,None,None,None
None,34.483020,705.101973,133.746016,0.131500,681.747574,a,None,None,None
None,34.729490,977.426982,679.472968,0.345020,609.900661,a,None,None,None
None,35.123830,978.216857,420.865911,1.363400,258.608263,a,None,None,None
