subj,cond,AOI,duration,order
User 20ba,p2,ai,0.230100,1
User 20ba,p2,ah,0.492560,2
User 20ba,p2,ai,0.525520,3
User 20ba,p2,ai,0.427130,4
User 20ba,p2,ah,0.033080,5
User 20ba,p2,ai,0.723390,6
User 20ba,p2,ai,1.429440,7
User 20ba,p2,ah,0.016360,8
User 20ba,p2,ai,1.938360,9
User 20ba,p2,bi,0.837640,10
User 20ba,p2,ai,0.903560,11
User 20ba,p2,ai,0.082520,12
User 20ba,p2,ai,0.919920,13
User 20ba,p2,bi,0.164310,14
User 20ba,p2,ah,1.839960,15
User 20ba,p2,ah,0.328490,16
User 20ba,p2,bh,0.821160,17
User 20ba,p2,ag,1.560670,18
User 20ba,p2,bg,0.328490,19
User 20ba,p2,ag,0.246580,20
User 20ba,p2,af,0.147830,21
User 20ba,p2,ag,0.345090,22
User 20ba,p2,ag,0.394040,23
User 20ba,p2,af,0.443730,24
User 20ba,p2,ag,0.394170,25
User 20ba,p2,af,0.016480,26
User 20ba,p2,af,0.131590,27
User 20ba,p2,ae,1.015860,28
User 20ba,p2,ae,0.706420,29
User 20ba,p2,ae,0.509280,30
User 20ba,p2,af,0.312380,31
User 20ba,p2,ae,0.131710,32
User 20ba,p2,ae,1.034540,33
User 20ba,p2,ae,0.016480,34
User 20ba,p2,ae,3.236450,35
User 20ba,p2,ae,0.542120,36
User 20ba,p2,ad,1.544430,37
User 20ba,p2,ad,0.509150,38
User 20ba,p2,ae,0.016600,39
User 20ba,p2,ad,0.131470,40
User 20ba,p2,ad,0.542120,41
User 20ba,p2,ad,0.739620,42
User 20ba,p2,bd,0.164060,43
User 20ba,p2,ad,0.230350,44
User 20ba,p2,ad,0.459710,45
User 20ba,p2,ad,0.032840,46
User 20ba,p2,ad,2.431760,47
User 20ba,p2,ad,1.018560,48
User 20ba,p2,ad,0.032840,49
User 20ba,p2,ac,0.049320,50
User 20ba,p2,ad,0.870850,51
User 20ba,p2,ad,0.148070,52
User 20ba,p2,ad,0.640750,53
User 20ba,p2,ac,0.509280,54
User 20ba,p2,ac,0.542110,55
User 20ba,p2,ac,0.328610,56
User 20ba,p2,ac,0.328610,57
User 20ba,p2,ac,0.476440,58
User 20ba,p2,ab,0.295650,59
User 20ba,p2,ab,0.821410,60
User 20ba,p2,ab,0.016110,61
User 20ba,p2,ab,0.180780,62
User 20ba,p2,ab,0.607790,63
User 20ba,p2,ab,1.396360,64
User 20ba,p2,ab,0.016480,65
User 20ba,p2,ab,0.246830,66
User 20ba,p2,ab,0.196770,67
User 20ba,p2,bb,0.016600,68
User 20ba,p2,ah,0.115120,69
User 20ba,p2,ah,0.328490,70
User 20ba,p2,ag,1.347050,71
User 20ba,p2,ah,0.016600,72
User 20ba,p2,ag,0.443600,73
User 20ba,p2,ah,0.640620,74
User 20ba,p2,bh,0.180780,75
User 20ba,p2,ah,0.246340,76
User 20ba,p2,bh,0.230100,77
User 20ba,p2,ah,0.196900,78
User 20ba,p2,bg,0.081910,79
