0.082280 49.950495 28.096341
0.098630 205.908971 116.070044
0.114990 410.943935 232.018691
0.131590 576.124476 327.761399
0.147950 674.203616 390.504005
0.164310 714.595865 423.438496
0.180910 720.921768 434.142849
0.197270 714.869828 431.045522
0.213620 704.194688 423.365263
0.230220 690.651243 418.149331
0.246580 681.526219 417.756587
0.262700 679.587023 423.321178
0.279300 679.263846 433.871675
0.312500 667.612775 428.519139
0.328860 637.204854 385.305922
0.345210 600.164002 321.083966
0.361570 570.375410 259.969275
0.378170 552.440659 207.813759
0.394780 546.428639 169.263105
0.411130 547.413651 148.139278
0.427730 549.902700 143.467438
0.443850 552.276852 150.067541
0.460450 552.331698 157.681524
0.476560 546.733199 153.616840
0.493160 537.030872 135.417380
0.509770 527.238344 114.244283
0.527590 519.530234 104.306949
0.542480 515.284255 112.673004
0.558590 516.262519 130.647192
0.575200 519.957104 144.922112
0.591550 519.331294 151.640345
0.607910 514.240068 147.742700
0.624270 511.263250 131.695308
0.640630 513.731459 111.287378
0.657470 515.686382 95.707832
0.673580 509.146339 91.082185
0.690190 496.742982 100.732335
0.706540 486.401973 119.560251
0.722900 482.247265 137.828806
0.739260 483.773784 150.470920
0.755620 486.357961 156.779241
0.772460 486.075935 156.409627
0.788570 483.810671 149.224524
0.805180 481.824297 137.053350
0.821530 480.758434 126.545697
0.854250 479.546788 123.760055
0.870850 477.833891 125.904676
0.887210 476.966018 129.369044
0.903560 491.188324 127.226821
0.920170 537.110083 112.434491
0.936520 600.229617 92.860166
0.953130 654.062676 77.806254
0.969240 690.822846 66.863017
0.985840 714.473122 55.773690
1.002200 728.318046 42.952892
1.035160 731.096964 30.012278
1.051510 722.844885 20.457337
1.068120 710.817028 18.889712
1.087650 701.859646 24.727020
1.100830 696.792758 32.392966
1.117430 695.218458 36.962935
1.133540 696.956443 37.083600
1.150150 702.681991 34.653298
1.166750 714.189904 31.913681
1.184080 729.315146 30.279503
1.199460 742.433367 30.598988
1.215820 751.969390 32.319847
1.248540 759.994064 35.089902
1.265140 766.500351 40.030235
1.297850 765.567182 46.757447
1.314450 751.883294 51.366665
1.330810 731.668160 49.757167
1.429440 713.273854 41.676646
1.445800 699.569136 35.058942
