0.098280 0.213613
0.377750 -0.170511
1.018460 0.979766
3.088350 -0.407380
3.827760 -0.197026
3.893390 1.009694
7.277600 0.708819
10.497600 0.914344
11.877440 -0.537470
13.027590 -0.121899
13.783390 -0.652046
13.881900 -0.407048
15.163360 2.622738
18.481750 1.637857
20.436740 -0.228187
20.962430 -0.018476
22.802550 -2.207998
23.328220 3.183871
30.030900 -0.079088
30.343110 1.656425
32.314610 0.745226
33.333050 -1.448874
33.924380 -3.297426
34.483020 -3.065172
34.729490 -0.868222
35.123830 -0.868222
