subj,cond,AOI,duration,order
User 3ab,p2,ag,0.082280,1
User 3ab,p2,ag,0.115110,2
User 3ab,p2,ag,0.166260,3
User 3ab,p2,ah,0.032840,4
User 3ab,p2,ah,0.016360,5
User 3ab,p2,ai,0.016480,6
User 3ab,p2,ag,0.015750,7
User 3ab,p2,ah,0.032960,8
User 3ab,p2,ai,0.131590,9
User 3ab,p2,ai,0.032960,10
User 3ab,p2,ai,0.065680,11
User 3ab,p2,ai,0.032840,12
User 3ab,p2,ai,0.115230,13
User 3ab,p2,ai,0.049440,14
User 3ab,p2,ai,0.344970,15
User 3ab,p2,ai,0.131350,16
User 3ab,p2,ah,0.082150,17
User 3ab,p2,ai,0.032830,18
User 3ab,p2,ah,0.065670,19
User 3ab,p2,ai,0.065680,20
User 3ab,p2,bi,0.246340,21
User 3ab,p2,ai,0.016480,22
User 3ab,p2,ah,0.065800,23
User 3ab,p2,ai,0.049190,24
User 3ab,p2,ai,0.016360,25
User 3ab,p2,ah,0.032950,26
User 3ab,p2,ai,0.032720,27
User 3ab,p2,ai,0.082280,28
User 3ab,p2,ai,0.016360,29
User 3ab,p2,ah,0.098390,30
User 3ab,p2,ag,0.229740,31
User 3ab,p2,ag,0.361450,32
User 3ab,p2,ai,0.065670,33
User 3ab,p2,ah,0.180660,34
User 3ab,p2,ag,0.082150,35
User 3ab,p2,ai,0.016610,36
User 3ab,p2,ah,0.032830,37
User 3ab,p2,ai,0.213870,38
User 3ab,p2,ai,0.016480,39
User 3ab,p2,ag,0.213380,40
User 3ab,p2,ai,0.032950,41
User 3ab,p2,ah,0.032840,42
User 3ab,p2,ag,0.098640,43
User 3ab,p2,ah,0.049320,44
User 3ab,p2,ag,0.049320,45
User 3ab,p2,ah,0.032840,46
User 3ab,p2,ag,0.197270,47
User 3ab,p2,ah,0.032960,48
User 3ab,p2,ah,0.049310,49
User 3ab,p2,bh,0.082160,50
User 3ab,p2,bg,0.164430,51
User 3ab,p2,bh,0.361210,52
User 3ab,p2,bg,0.032950,53
User 3ab,p2,bh,0.410890,54
User 3ab,p2,bg,0.180790,55
User 3ab,p2,bh,0.032830,56
User 3ab,p2,bg,0.164190,57
User 3ab,p2,bh,0.082160,58
User 3ab,p2,bg,0.246460,59
User 3ab,p2,bg,0.164430,60
User 3ab,p2,ah,0.443840,61
User 3ab,p2,ag,0.032840,62
User 3ab,p2,af,0.114750,63
User 3ab,p2,ah,0.032720,64
User 3ab,p2,af,0.197140,65
User 3ab,p2,ag,0.016600,66
User 3ab,p2,af,0.377810,67
User 3ab,p2,ag,0.049320,68
User 3ab,p2,ae,0.098630,69
User 3ab,p2,af,0.476320,70
User 3ab,p2,ae,0.065680,71
User 3ab,p2,af,0.032830,72
User 3ab,p2,ae,0.032840,73
User 3ab,p2,ag,0.033080,74
User 3ab,p2,af,0.164920,75
User 3ab,p2,ae,0.719490,76
User 3ab,p2,ad,0.197270,77
User 3ab,p2,af,0.213500,78
User 3ab,p2,af,0.147830,79
User 3ab,p2,bf,0.295540,80
User 3ab,p2,af,0.164070,81
User 3ab,p2,ae,0.016480,82
User 3ab,p2,af,0.113160,83
User 3ab,p2,af,0.032590,84
User 3ab,p2,ae,0.032840,85
User 3ab,p2,ae,0.032590,86
User 3ab,p2,af,0.115120,87
User 3ab,p2,ae,0.180910,88
User 3ab,p2,ad,0.244630,89
User 3ab,p2,ad,0.032840,90
User 3ab,p2,ae,0.049320,91
User 3ab,p2,ad,0.114990,92
User 3ab,p2,ad,0.673220,93
User 3ab,p2,ac,0.049190,94
User 3ab,p2,aa,0.246210,95
User 3ab,p2,ad,0.213870,96
User 3ab,p2,ac,0.377810,97
User 3ab,p2,ag,0.114990,98
User 3ab,p2,ah,0.098760,99
User 3ab,p2,ag,0.476440,100
User 3ab,p2,ah,0.098510,101
User 3ab,p2,ag,0.164190,102
User 3ab,p2,ag,0.443720,103
User 3ab,p2,ah,0.279050,104
User 3ab,p2,bg,0.082270,105
User 3ab,p2,bh,0.032840,106
User 3ab,p2,bg,0.016720,107
User 3ab,p2,bg,0.047730,108
User 3ab,p2,ah,0.230100,109
User 3ab,p2,ag,0.049310,110
User 3ab,p2,ah,0.033080,111
User 3ab,p2,ag,0.032840,112
User 3ab,p2,ah,0.047360,113
User 3ab,p2,ah,0.065670,114
User 3ab,p2,ah,0.213620,115
User 3ab,p2,ah,0.180780,116
User 3ab,p2,ag,0.082150,117
User 3ab,p2,ah,0.032960,118
User 3ab,p2,bh,0.113770,119
User 3ab,p2,bg,0.032830,120
User 3ab,p2,bh,0.016240,121
User 3ab,p2,bg,0.213620,122
User 3ab,p2,bh,0.246460,123
