0.048930 0.189630
0.377550 -0.181814
0.443170 -1.156530
0.558310 0.172914
0.739090 -0.589774
0.821240 -0.573848
0.970960 4.963083
2.168330 0.038318
2.284090 0.400470
2.546240 0.890779
2.973220 1.908597
3.926340 -0.183883
3.991870 0.831732
4.353320 -0.049754
4.451870 -0.443811
4.632640 2.761986
5.322620 2.208252
5.848370 -1.573885
6.144050 0.966538
6.456400 0.612301
6.769210 0.674519
7.031260 -1.004580
7.475260 2.542248
8.132140 0.546384
8.378450 -0.715967
8.756420 -1.224673
9.052020 0.996051
9.315090 2.193774
10.005070 1.177480
10.497800 0.320037
10.661880 0.775618
10.990510 1.245124
11.450930 -0.519027
11.746090 1.147797
12.091140 -1.331941
12.321250 -1.737445
12.534710 -0.356498
12.600490 -0.486438
12.715380 -1.156738
12.912490 -0.430909
13.044010 -0.325912
13.110820 -0.081891
13.208280 -0.900397
13.389050 -4.806823
13.783200 -0.900092
13.963860 -0.402452
14.210580 -1.341584
14.933210 -3.156857
15.015370 -1.713892
15.261850 -1.713892
