aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082060,790.694843,322.117225,0.246520,0.000000,a,None,None,None
None,0.427150,560.497760,129.941244,0.328430,0.000000,a,None,None,None
None,0.821350,794.267572,32.299957,0.427060,253.341954,a,None,None,None
None,1.314120,745.819248,103.185800,3.532040,85.860601,a,None,None,None
None,4.911960,616.834307,160.461363,5.552730,141.129746,a,None,None,None
None,10.514130,1004.371790,189.270675,2.628570,388.606841,a,None,None,None
None,13.224700,544.372863,298.842865,1.708530,472.868986,a,None,None,None
None,14.949580,532.879256,324.724680,2.825720,28.319099,a,None,None,None
None,17.808200,638.369938,319.326495,2.579250,105.628710,a,None,None,None
None,20.453130,501.557796,386.707914,4.304220,152.505140,a,None,None,None
None,24.773900,565.729750,433.081860,2.316220,79.174381,a,None,None,None
None,27.139470,552.754821,441.392091,1.790610,15.408074,a,None,None,None
None,28.979460,937.353094,377.458909,0.361360,389.875984,a,None,None,None
None,29.390080,634.258330,452.465064,0.427150,312.237665,a,None,None,None
None,29.883000,955.506808,517.082373,1.544250,327.682745,a,None,None,None
None,31.476440,968.537957,400.663073,0.411040,117.146337,a,None,None,None
None,31.969480,456.488263,520.630631,1.133330,525.915491,a,None,None,None
None,33.168610,933.111496,635.586991,0.525630,490.290395,a,None,None,None
None,33.760070,450.931495,628.632175,0.427280,482.230156,a,None,None,None
None,34.269320,977.424177,742.525552,0.492920,538.670814,a,None,None,None
None,34.860690,464.899560,548.876447,3.039490,547.888181,a,None,None,None
None,37.982090,975.214263,754.614528,0.558650,550.226547,a,None,None,None
None,38.622890,494.491603,560.764455,3.548470,518.335921,a,None,None,None
None,42.220640,946.451644,531.563695,0.246370,452.902377,a,None,None,None
None,42.548980,555.687152,643.969978,4.715120,406.610453,a,None,None,None
None,47.297550,526.758380,698.504074,2.677150,61.732013,a,None,None,None
None,50.007480,942.718733,665.785156,0.640840,417.245183,a,None,None,None
None,50.714080,528.855856,765.537178,3.893400,425.714631,a,None,None,None
None,54.640350,532.519617,799.973893,2.447880,34.631063,a,None,None,None
None,57.170380,946.979363,741.329634,0.394130,418.588139,a,None,None,None
None,57.646730,739.680467,117.497435,0.870790,657.373140,a,None,None,None
None,58.599730,530.033977,838.618813,2.102690,750.977825,a,None,None,None
None,60.800960,1030.574937,225.403608,1.018500,791.564362,a,None,None,None
None,61.918090,587.468216,721.548971,0.082150,665.209581,a,None,None,None
None,62.066040,996.991893,720.297780,1.182770,409.525588,a,None,None,None
None,63.330990,464.631334,787.823802,0.361360,536.626060,a,None,None,None
None,63.758000,954.079165,681.895930,0.673580,500.779286,a,None,None,None
None,64.513890,477.164404,684.404541,0.295770,476.921359,a,None,None,None
None,64.842320,708.197127,857.235457,0.246460,288.524946,a,None,None,None
None,65.138150,545.360964,898.401586,1.166320,167.959121,a,None,None,None
None,66.337280,536.537645,912.095610,1.412810,16.290404,a,None,None,None
None,67.782990,452.491629,943.177437,0.591400,89.609223,a,None,None,None
None,68.456600,972.522939,210.223923,1.199250,898.695397,a,None,None,None
None,69.721440,966.894987,521.423789,1.675810,311.250751,a,None,None,None
None,71.463320,639.609309,625.834093,0.163940,343.536645,a,None,None,None
None,71.692960,942.169105,488.065029,1.511390,332.449613,a,None,None,None
None,73.270140,463.062909,506.750836,0.229830,479.470445,a,None,None,None
None,73.582400,958.678524,449.377769,4.221830,498.925352,a,None,None,None
None,77.886230,965.778318,152.437596,0.936770,297.025039,a,None,None,None
None,78.905090,656.260656,134.652605,2.628200,310.028206,a,None,None,None
None,81.599090,493.135120,253.994451,1.757900,202.119808,a,None,None,None
None,83.915620,814.891303,576.386569,0.690000,455.481854,a,None,None,None
