aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.082090,718.098425,307.678779,0.262820,0.000000,a,None,None,None
None,0.361510,649.861603,111.328891,2.497320,0.000000,a,None,None,None
None,2.908080,620.909194,354.934733,12.848390,245.320297,a,None,None,None
None,15.820680,447.632034,496.513152,0.032960,223.761979,a,None,None,None
None,15.886720,574.264046,626.131220,0.016300,181.208471,a,None,None,None
None,15.952150,487.453719,496.023188,0.066040,156.410143,a,None,None,None
None,16.034420,543.862945,582.091594,2.184940,102.906614,a,None,None,None
None,18.498600,780.264846,505.349930,0.016410,248.546055,a,None,None,None
None,18.564270,682.947578,636.395138,1.725100,163.228359,a,None,None,None
None,20.338440,538.740860,750.127472,2.645080,183.658981,a,None,None,None
None,23.049190,637.790835,441.537533,6.407110,324.096665,a,None,None,None
