subj,cond,AOI,duration,order
User 3ab,p2,ag,0.213500,1
User 3ab,p2,ag,0.164430,2
User 3ab,p2,ah,0.196530,3
User 3ab,p2,ai,0.427130,4
User 3ab,p2,ai,0.969000,5
User 3ab,p2,ai,0.279290,6
User 3ab,p2,bi,0.246460,7
User 3ab,p2,ai,0.476450,8
User 3ab,p2,ah,0.065800,9
User 3ab,p2,ai,0.181150,10
User 3ab,p2,ah,0.115230,11
User 3ab,p2,ag,0.706300,12
User 3ab,p2,ah,0.279300,13
User 3ab,p2,ag,0.067260,14
User 3ab,p2,ai,0.032600,15
User 3ab,p2,ah,0.328860,16
User 3ab,p2,ag,0.213510,17
User 3ab,p2,ah,0.114990,18
User 3ab,p2,ag,0.114990,19
User 3ab,p2,ah,0.049320,20
User 3ab,p2,ag,0.065800,21
User 3ab,p2,ah,0.049310,22
User 3ab,p2,ag,0.164060,23
User 3ab,p2,ah,0.098630,24
User 3ab,p2,bh,0.049310,25
User 3ab,p2,bh,1.297850,26
User 3ab,p2,bg,0.724480,27
User 3ab,p2,ag,0.591300,28
User 3ab,p2,ah,0.049440,29
User 3ab,p2,af,0.197270,30
User 3ab,p2,af,0.427120,31
User 3ab,p2,ag,0.049440,32
User 3ab,p2,af,0.804930,33
User 3ab,p2,af,0.985710,34
User 3ab,p2,ad,0.197390,35
User 3ab,p2,af,0.394280,36
User 3ab,p2,bf,0.279290,37
User 3ab,p2,af,0.131470,38
User 3ab,p2,ae,0.262940,39
User 3ab,p2,ae,0.985710,40
User 3ab,p2,ad,0.673590,41
User 3ab,p2,ac,0.328490,42
User 3ab,p2,ad,0.246460,43
User 3ab,p2,ac,0.377800,44
User 3ab,p2,ag,1.823850,45
User 3ab,p2,bg,0.081790,46
User 3ab,p2,bh,0.032950,47
User 3ab,p2,bg,0.148440,48
User 3ab,p2,ah,0.460080,49
User 3ab,p2,ah,0.706180,50
User 3ab,p2,ah,0.016350,51
User 3ab,p2,bh,0.690070,52
