aoi_order,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label,aoi_line,word,word_length_signs
None,0.081910,563.277105,193.185729,2.463990,0.000000,a,None,None,None
None,2.578860,977.996154,131.188171,0.147820,0.000000,a,None,None,None
None,2.792600,498.693225,364.648269,3.909910,533.136864,a,None,None,None
None,6.719120,676.508505,840.177555,0.229850,507.687281,a,None,None,None
None,6.998290,976.942835,607.840557,1.314090,379.791084,a,None,None,None
None,8.394530,502.612887,408.102636,1.199340,514.668958,a,None,None,None
None,9.676030,965.968207,262.213564,0.394160,485.779553,a,None,None,None
None,10.185300,491.191257,257.484502,0.772100,474.800502,a,None,None,None
None,11.023070,966.796502,280.461327,1.265020,476.159935,a,None,None,None
None,12.386960,984.172907,725.660182,0.279060,445.537831,a,None,None,None
None,12.748170,493.116649,468.043817,6.177120,554.529025,a,None,None,None
None,19.023680,972.978881,456.063136,1.889160,480.011769,a,None,None,None
None,20.945680,735.935191,844.732511,0.525880,455.251133,a,None,None,None
None,21.504520,500.808563,462.639256,4.451780,448.642158,a,None,None,None
None,26.038450,961.118063,272.416945,0.443610,498.065621,a,None,None,None
None,26.580570,493.459537,318.533776,4.271360,469.926866,a,None,None,None
None,30.884770,480.528683,260.788316,0.837890,59.175544,a,None,None,None
None,31.870480,961.438264,351.771349,1.478640,489.440433,a,None,None,None
None,33.401000,733.345172,472.514859,0.194700,258.080324,a,None,None,None
None,33.677860,485.669368,635.288004,1.051390,296.375439,a,None,None,None
None,34.794800,976.800424,288.448034,7.362430,601.255086,a,None,None,None
None,42.237180,508.509039,209.833812,0.478400,474.844203,a,None,None,None
None,42.795650,510.572219,637.110026,6.160280,427.281196,a,None,None,None
None,49.021610,968.247028,676.970972,0.328730,459.407363,a,None,None,None
None,49.399540,957.888353,406.975429,1.133660,270.194181,a,None,None,None
None,50.598880,978.774269,706.682977,0.985710,300.434412,a,None,None,None
None,51.666500,519.138980,691.732530,0.706550,459.878370,a,None,None,None
None,52.471560,992.101879,260.732199,1.954950,639.886857,a,None,None,None
None,54.525270,684.084318,612.912131,0.131220,467.873404,a,None,None,None
None,54.705810,538.099024,834.922672,0.279180,265.707332,a,None,None,None
None,55.132930,956.034938,181.604877,0.542000,775.560810,a,None,None,None
None,55.724370,644.622412,142.703095,1.462030,313.832933,a,None,None,None
None,57.219240,548.003333,133.738628,0.180780,97.034057,a,None,None,None
