subj,cond,AOI,duration,order
User 14ba,p2,ag,0.279090,1
User 14ba,p2,ah,0.131580,2
User 14ba,p2,ai,0.344910,3
User 14ba,p2,ai,1.544290,4
User 14ba,p2,ai,1.297770,5
User 14ba,p2,ai,0.377830,6
User 14ba,p2,ah,1.691980,7
User 14ba,p2,bg,1.232110,8
User 14ba,p2,ag,1.265130,9
User 14ba,p2,ag,0.016390,10
User 14ba,p2,af,1.414260,11
User 14ba,p2,af,0.476490,12
User 14ba,p2,af,0.427680,13
User 14ba,p2,af,0.229780,14
User 14ba,p2,bf,0.476300,15
User 14ba,p2,ag,0.131510,16
User 14ba,p2,ai,0.230180,17
User 14ba,p2,ai,0.114820,18
User 14ba,p2,bi,0.295770,19
User 14ba,p2,ai,0.278180,20
User 14ba,p2,ad,0.131190,21
User 14ba,p2,ab,0.180860,22
User 14ba,p2,ab,0.131290,23
User 14ba,p2,ae,0.180760,24
User 14ba,p2,ah,0.147760,25
