MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/14 12:18:48.540),TIMETICK(f=3507505),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,27,0.44360,104570071306,0.41990,0.04008,0.00000,0.44361,1,1,0.27447,0.33711,1,0.44405,0.06190,0,,0.30144,0.67702,9.41259,1.02302,1,0.63172,0.65450,10.46853,1.02302,1,0,0.00000,16,,
8,White Screen 1,45,0.73950,104571109105,0.24670,0.50340,0.50928,0.23022,2,1,0.40171,0.23031,1,0.99940,0.05810,0,,0.30737,0.67850,11.86385,1.03634,1,0.63751,0.65425,11.69650,1.02714,1,0,0.00000,16,,
8,White Screen 1,74,1.21606,104572780364,0.41986,0.25398,0.80518,0.41089,3,1,0.18857,0.19759,1,0.99940,0.05810,0,,0.30024,0.67368,12.47931,0.99568,1,0.63205,0.64942,10.89575,0.98648,1,0,0.00000,15,,
8,White Screen 1,93,1.52795,104573874437,0.17220,0.19416,1.28174,0.24622,4,1,0.49759,0.19306,1,0.99940,0.05810,0,,0.30263,0.66419,10.99561,0.96835,1,0.63310,0.63833,8.78878,0.95914,1,0,0.00000,15,,
8,White Screen 1,124,2.03735,104575661068,0.51033,0.15997,1.59363,0.44373,5,1,0.49911,0.10386,1,0.99940,0.05810,0,,0.29994,0.66513,12.57497,1.06532,1,0.63143,0.64010,11.50509,1.05612,1,0,0.00000,15,,
8,White Screen 1,136,2.23438,104576352373,0.38990,0.14931,2.10303,0.13135,6,1,0.39678,0.15239,0,0.99940,0.05810,0,,0.29715,0.66974,9.32381,0.98675,0,0.62962,0.64134,11.23787,0.98675,0,0,0.00000,15,,
8,White Screen 1,165,2.71082,104578023158,0.39712,0.11592,2.49719,0.21362,7,1,0.37666,0.16667,1,0.99940,0.05810,0,,0.29632,0.66591,14.21558,0.96835,1,0.62915,0.64024,12.85989,0.95914,1,0,0.00000,16,,
8,White Screen 1,198,3.25269,104579924157,0.36947,0.09848,2.72729,0.52539,8,1,0.36675,0.08929,1,0.99940,0.05810,0,,0.30224,0.67019,12.95909,1.02302,1,0.63442,0.64389,11.22430,1.02302,1,0,0.00000,16,,
5,Horizontal,5,0.08191,104580270113,0.37858,0.10193,0.00000,0.08191,1,1,0.43093,0.15307,1,0.99940,0.05810,0,,0.30576,0.66989,12.32748,0.95901,1,0.63736,0.64490,11.45240,0.95901,1,0,0.00000,16,,
5,Horizontal,22,0.36169,104581251135,0.41116,0.12636,0.09851,0.26318,2,1,0.34020,0.16699,1,0.99940,0.05810,0,,0.29563,0.65737,13.40393,1.00736,1,0.62754,0.63340,11.76731,1.00736,1,0,0.00000,16,,
5,Horizontal,42,0.69006,104582403044,0.32743,0.13374,0.37805,0.31201,3,1,0.31924,0.11679,1,0.99940,0.05810,0,,0.29742,0.65000,11.80341,0.98620,1,0.62977,0.62745,11.86837,0.99541,1,0,0.00000,16,,
5,Horizontal,71,1.16638,104584073703,0.47364,-0.00264,0.75562,0.41077,4,1,0.43676,0.05323,1,0.99940,0.05810,0,,0.30158,0.65163,12.71878,0.98620,1,0.63289,0.62889,11.84838,0.98620,1,0,0.00000,15,,
5,Horizontal,91,1.49487,104585226016,0.42082,-0.00260,1.18274,0.31213,5,1,0.31231,0.06042,1,0.99940,0.05810,0,,0.29639,0.65579,12.84820,1.04417,1,0.62760,0.63066,11.83064,1.04417,1,0,0.00000,15,,
5,Horizontal,105,1.72485,104586032691,0.31214,0.07734,1.56067,0.16418,6,1,0.30012,0.05460,0,0.99940,0.05810,0,,0.68048,0.60666,11.28928,0.95914,0,0.62659,0.63016,11.28500,0.94994,0,0,0.00000,15,,
5,Horizontal,134,2.20142,104587704095,0.34057,0.09502,1.93872,0.26270,7,1,0.30220,0.08591,1,0.99940,0.05810,0,,0.29333,0.65431,13.68217,1.00461,1,0.62452,0.62891,12.21376,0.99541,1,0,0.00000,16,,
5,Horizontal,158,2.59570,104589086931,0.32497,0.08134,2.21777,0.37793,8,1,0.36856,0.10172,1,0.99940,0.05810,0,,0.29061,0.65472,12.58191,0.97741,1,0.62178,0.63096,11.43688,0.96821,1,0,0.00000,16,,
