MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/07 11:18:29.657),TIMETICK(f=3507520),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,7,0.11517,91842717998,0.34193,0.01124,0.00000,0.11517,1,1,0.32457,-0.00500,1,0.36875,0.06204,0,,0.37805,0.59361,11.29028,1.27510,1,0.71013,0.60456,11.27345,1.28949,1,0,0.00000,11,,
8,White Screen 1,28,0.46014,91843928104,0.33869,0.06402,0.13159,0.32855,2,1,0.27343,0.15047,1,0.36875,0.06204,0,,0.36548,0.60352,10.15589,1.26070,1,0.69729,0.61009,11.89805,1.26070,1,0,0.00000,11,,
8,White Screen 1,46,0.75647,91844967417,0.36836,0.20526,0.52588,0.23059,3,1,0.40387,0.24012,1,0.39167,0.12315,0,,0.37341,0.60604,10.45883,1.19689,1,0.70566,0.61300,11.70611,1.20907,1,0,0.00000,11,,
8,White Screen 1,62,1.01874,91845887352,0.39128,0.13414,0.77216,0.24658,4,1,0.38578,0.07786,1,0.38125,0.17500,0,,0.37303,0.59883,10.13581,1.20907,1,0.70628,0.60928,11.02080,1.22125,1,0,0.00000,11,,
8,White Screen 1,77,1.26514,91846751698,0.42178,0.15553,1.03510,0.23004,5,1,0.46564,0.17993,1,0.42396,0.27870,0,,0.37652,0.60082,9.43636,1.23343,1,0.71128,0.61034,10.72805,1.23343,1,0,0.00000,11,,
8,White Screen 1,83,1.36377,91847097601,0.42074,0.28859,1.28168,0.08209,6,1,0.34929,0.60050,1,0.42396,0.27870,0,,0.37650,0.60974,7.97071,1.20907,1,0.70875,0.62041,8.94955,1.22125,1,0,0.00000,11,,
8,White Screen 1,91,1.49512,91847558371,0.28424,0.97843,1.42957,0.06555,7,1,0.18997,1.25851,1,0.42396,0.27870,0,,0.37510,0.63572,7.32199,1.16164,1,0.70495,0.64692,9.21384,1.16164,1,0,0.00000,11,,
8,White Screen 1,107,1.75806,91848480465,0.26773,1.48612,1.56091,0.19714,8,1,0.35254,0.40566,1,0.42396,0.27870,0,,0.38663,0.61275,9.71601,1.19753,1,0.71549,0.62465,10.28815,1.20971,1,0,0.00000,11,,
8,White Screen 1,132,2.16876,91849921199,0.39798,0.23751,1.82410,0.34467,9,1,0.39587,0.24755,1,0.42396,0.27870,0,,0.38355,0.61044,9.88168,1.13856,1,0.71746,0.62403,10.49025,1.15074,1,0,0.00000,11,,
8,White Screen 1,148,2.43164,91850843200,0.47598,0.23882,2.18701,0.24463,10,1,0.58502,0.24977,1,0.42396,0.27870,0,,0.38802,0.61178,9.97984,1.16164,1,0.72322,0.62808,10.75287,1.16164,1,0,0.00000,11,,
