MEDIA_ID,MEDIA_NAME,CNT,TIME(2017/11/07 11:31:38.119),TIMETICK(f=3507520),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
8,White Screen 1,1,0.01648,94608015286,0.21783,0.20639,0.00000,0.01648,1,1,0.31363,0.24425,1,0.37500,0.07222,0,,0.38402,0.32105,15.86559,0.93370,1,0.73334,0.35737,16.83861,0.93370,1,0,0.00000,32,,
8,White Screen 1,26,0.42737,94609456553,0.32286,0.27914,0.03271,0.39465,2,1,0.38122,0.35055,1,0.37500,0.07222,0,,0.38768,0.32225,16.37152,0.88031,1,0.73698,0.35928,16.91871,0.89549,1,0,0.00000,32,,
8,White Screen 1,50,0.82153,94610839051,0.38487,0.31397,0.44373,0.37781,3,1,0.38814,0.31454,0,0.37500,0.07222,0,,0.38962,0.32397,13.33034,0.95727,0,0.73865,0.36109,15.34358,0.95727,0,208,0.00000,32,,
8,White Screen 1,80,1.31433,94612567585,0.37878,0.28582,1.08521,0.22913,4,1,0.35157,0.26247,1,0.32292,0.02407,0,,0.38837,0.32620,13.45885,0.96149,1,0.73850,0.36256,14.97316,0.94405,1,0,0.00000,33,,
8,White Screen 1,93,1.52783,94613316525,0.36802,0.17601,1.33081,0.19702,5,1,0.59764,-0.73548,0,0.32031,0.01759,0,,0.39613,0.31729,17.43092,0.99464,0,0.74423,0.34523,25.20117,0.99464,0,209,0.00000,33,,
8,White Screen 1,182,2.99011,94618445482,0.35214,0.29745,2.43127,0.55884,6,1,0.35542,0.30536,1,0.32031,0.01759,0,,0.36913,0.27703,14.87264,0.86596,1,0.72949,0.30211,15.76983,0.86596,1,0,0.00000,33,,
8,White Screen 1,258,4.23853,94622824373,0.41028,0.33971,3.94299,0.29553,7,1,0.36617,0.27777,1,0.32031,0.01759,0,,0.36185,0.28424,13.82688,0.91897,1,0.72220,0.31042,14.76373,0.91897,1,0,0.00000,34,,
8,White Screen 1,276,4.53406,94623860831,0.41196,0.37685,4.25500,0.27905,8,1,0.54226,0.44168,1,0.32031,0.01759,0,,0.37373,0.28748,13.34509,0.91218,1,0.73367,0.31607,12.79082,0.92736,1,0,0.00000,34,,
8,White Screen 1,295,4.84631,94624956165,0.52566,0.43300,4.59998,0.24634,9,1,0.35567,0.29283,1,0.32031,0.01759,0,,0.36156,0.28296,12.52594,0.89468,1,0.72087,0.30888,14.50325,0.87951,1,0,0.00000,34,,
8,White Screen 1,317,5.20789,94626224422,0.34491,0.26443,4.91211,0.29578,10,1,0.53344,0.38011,1,0.32031,0.01759,0,,0.37003,0.28732,14.36295,0.83763,1,0.73013,0.31451,14.29870,0.83763,1,0,0.00000,33,,
8,White Screen 1,337,5.53638,94627376509,0.55734,0.41057,5.27356,0.26282,11,1,0.59119,0.47062,1,0.32031,0.01759,0,,0.37053,0.29100,14.28196,0.85888,1,0.73081,0.31834,14.17689,0.86596,1,0,0.00000,33,,
8,White Screen 1,351,5.76636,94628182963,0.58197,0.45439,5.55286,0.21350,12,1,0.57486,0.34300,0,0.32031,0.01759,0,,0.36825,0.28929,13.45656,0.89346,0,0.72777,0.31553,11.81987,0.89346,0,211,0.00000,33,,
8,White Screen 1,401,6.58789,94631064425,0.52776,0.39792,6.37427,0.21362,13,1,0.70293,0.61193,1,0.32031,0.01759,0,,0.38383,0.29813,14.82635,0.87263,1,0.74459,0.32684,14.84818,0.86555,1,0,0.00000,34,,
8,White Screen 1,421,6.91638,94632216771,0.69113,0.59658,6.65344,0.26294,14,1,0.55152,0.48156,1,0.32031,0.01759,0,,0.37334,0.29612,14.17806,0.87951,1,0.73567,0.32382,14.38867,0.88659,1,0,0.00000,34,,
8,White Screen 1,434,7.13000,94632965953,0.40337,0.46662,6.98206,0.14795,15,1,0.41767,0.44604,0,0.32031,0.01759,0,,0.36837,0.29239,12.97661,0.83763,0,0.72932,0.32008,14.42081,0.83763,0,212,0.00000,34,,
8,White Screen 1,472,7.75464,94635156995,0.44222,0.41033,7.44336,0.31128,16,1,0.54699,0.53029,1,0.32031,0.01759,0,,0.36597,0.29694,15.14902,0.85968,1,0.72780,0.32352,14.71953,0.84451,1,0,0.00000,34,,
8,White Screen 1,491,8.06677,94636251799,0.55890,0.54516,7.82019,0.24658,17,1,0.62520,0.73117,1,0.32031,0.01759,0,,0.37638,0.30621,15.78294,0.85138,1,0.73841,0.33473,16.14868,0.85138,1,0,0.00000,34,,
8,White Screen 1,508,8.34546,94637229212,0.63646,0.70551,8.13208,0.21338,18,1,0.62710,0.75347,0,0.32031,0.01759,0,,0.38476,0.30759,11.92355,0.86596,0,0.74559,0.33999,10.42365,0.86596,0,213,0.00000,34,,
8,White Screen 1,536,8.80566,94638843401,0.37623,0.26066,8.60828,0.19739,19,1,0.38511,0.25226,0,0.32031,0.01759,0,,0.37540,0.27415,15.34622,0.83763,0,0.73560,0.30693,15.70274,0.83763,0,0,0.00000,35,,
8,White Screen 1,584,9.59424,94641609276,0.46385,0.40078,9.06873,0.52551,20,1,0.39746,0.56878,1,0.32031,0.01759,0,,0.36637,0.29469,14.69632,0.85846,1,0.72792,0.32436,15.61915,0.86555,1,0,0.00000,35,,
8,White Screen 1,610,10.02136,94643107440,0.39669,0.53386,9.65991,0.36145,21,1,0.42918,0.44608,1,0.32031,0.01759,0,,0.36680,0.28993,15.33287,0.84451,1,0.72798,0.31762,15.61989,0.84451,1,0,0.00000,35,,
8,White Screen 1,624,10.25134,94643914183,0.39795,0.36483,10.03772,0.21362,22,1,0.36118,0.22777,1,0.32031,0.01759,0,,0.37893,0.27595,14.64102,0.87242,1,0.73973,0.31012,16.35350,0.86534,1,0,0.00000,35,,
